it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,48.2,0.6265,0.1222,0.2316,0.3511,0.9874,0.001
10,19.26,0.6355,0.05754,0.08661,0.3717,0.7223,0.001
20,13.44,1.366,0.1377,0.06456,0.05982,0.7367,0.001
30,10.67,0.9706,0.08335,0.05151,0.03832,0.6339,0.001
40,9.919,0.7648,0.06104,0.04629,0.09949,0.587,0.001
50,8.096,0.7588,0.06656,0.03901,0.02022,0.5584,0.001
60,6.023,0.566,0.04674,0.02869,0.02505,0.4718,0.001
70,3.773,0.3732,0.0286,0.01773,0.02224,0.3735,0.001
80,1.746,0.2311,0.0157,0.008118,0.008934,0.2732,0.001
90,0.5273,0.1197,0.005099,0.002336,0.003814,0.1732,0.001
100,0.196,0.08689,0.001085,0.0008103,0.0007766,0.1269,0.001
110,0.1841,0.04966,0.0002437,0.0008209,0.0002993,0.1105,0.001
120,0.1354,0.03419,0.0001319,0.0006056,9.745e-05,0.09406,0.001
130,0.09068,0.02527,0.0001777,0.0003966,4.74e-05,0.0816,0.001
140,0.07225,0.02064,0.0002141,0.0003115,1.813e-05,0.07531,0.001
150,0.05856,0.01609,0.0001686,0.0002508,3.723e-05,0.07049,0.001
160,0.04947,0.01613,9.819e-05,0.0002036,7.899e-06,0.06589,0.001
170,0.04294,0.01441,7.821e-05,0.0001734,5.361e-06,0.06275,0.001
180,0.03913,0.01409,6.599e-05,0.0001529,8.675e-06,0.06108,0.001
190,0.03708,0.01457,8.075e-05,0.0001387,4.219e-06,0.06018,0.001
200,0.0341,0.01221,8.904e-05,0.0001293,2.891e-06,0.05891,0.001
210,0.03362,0.01283,9.772e-05,0.0001226,4.321e-06,0.0574,0.001
220,0.03223,0.01169,0.0001102,0.0001177,3.176e-06,0.05593,0.001
230,0.03191,0.01165,0.0001279,0.0001142,2.38e-06,0.05461,0.001
240,0.03035,0.009854,0.0001416,0.0001116,2.352e-06,0.05339,0.001
250,0.03116,0.0109,0.0001563,0.0001095,2.725e-06,0.05214,0.001
260,0.02971,0.009208,0.0001719,0.0001077,2.235e-06,0.05092,0.001
270,0.0291,0.008453,0.0001803,0.0001065,2.112e-06,0.0497,0.001
280,0.02917,0.008483,0.0001949,0.0001052,1.44e-06,0.04866,0.001
290,0.02943,0.008617,0.0002022,0.0001045,9.658e-07,0.04771,0.001
300,0.02896,0.008103,0.0002016,0.0001033,9.956e-07,0.04655,0.001
310,0.02866,0.008065,0.0002068,0.0001019,1.446e-06,0.04518,0.001
320,0.02754,0.007145,0.0002131,0.0001009,7.797e-07,0.04425,0.001
330,0.02734,0.007123,0.0002187,9.999e-05,5.647e-07,0.04331,0.001
340,0.02633,0.006277,0.00022,9.915e-05,6.874e-07,0.04245,0.001
350,0.02689,0.006998,0.0002211,9.834e-05,4.747e-07,0.04151,0.001
360,0.02606,0.006196,0.0002306,9.818e-05,4.497e-07,0.04069,0.001
370,0.02562,0.005937,0.0002208,9.73e-05,2.445e-07,0.03981,0.001
380,0.02549,0.005972,0.0002285,9.642e-05,7.209e-07,0.03896,0.001
390,0.02519,0.005778,0.0002292,9.591e-05,4.038e-07,0.03824,0.001
400,0.02463,0.005441,0.0002243,9.481e-05,3.185e-07,0.03749,0.001
410,0.02408,0.004932,0.000217,9.462e-05,5.192e-07,0.0367,0.001
420,0.02479,0.005267,0.0002239,9.649e-05,5.647e-07,0.03599,0.001
430,0.04228,0.004643,0.0003911,0.0001862,1.045e-06,0.04187,0.001
440,0.03228,0.00504,0.000318,0.0001346,6.682e-08,0.03897,0.001
450,0.02376,0.00442,0.0002181,9.56e-05,5.32e-07,0.03425,0.001
460,0.02341,0.004797,0.0002188,9.195e-05,4.074e-07,0.03361,0.001
470,0.02264,0.00429,0.000213,9.067e-05,3.036e-07,0.03359,0.001
480,0.0225,0.004317,0.0002128,8.983e-05,3.335e-07,0.03255,0.001
490,0.02289,0.004003,0.0002139,9.334e-05,4.535e-07,0.032,0.001
500,0.02956,0.003359,0.0002799,0.0001296,8.062e-07,0.03419,0.001
510,0.02224,0.003615,0.0002113,9.207e-05,4.725e-07,0.031,0.001
520,0.02566,0.00409,0.0002499,0.0001066,9.11e-08,0.03378,0.001
530,0.02231,0.003781,0.0002116,9.159e-05,1.128e-07,0.03134,0.001
540,0.02127,0.003373,0.000203,8.848e-05,2.852e-07,0.02972,0.001
550,0.02929,0.003369,0.0002707,0.0001283,5.535e-07,0.03322,0.001
560,0.02777,0.003209,0.0002549,0.0001215,1.014e-06,0.02914,0.001
570,0.02042,0.003237,0.0001886,8.496e-05,4.051e-07,0.0289,0.001
580,0.02081,0.002946,0.000202,8.831e-05,6.243e-08,0.03023,0.001
590,0.02061,0.003175,0.0001941,8.619e-05,3.742e-07,0.02804,0.001
600,0.01956,0.002663,0.0001867,8.357e-05,1.086e-07,0.02839,0.001
610,0.02022,0.003203,0.0001884,8.416e-05,1.489e-07,0.02816,0.001
620,0.01986,0.002906,0.0001842,8.386e-05,4.166e-07,0.02715,0.001
630,0.02755,0.002785,0.0002601,0.0001225,4.896e-07,0.03111,0.001
640,0.03166,0.002706,0.0002967,0.0001432,1.274e-06,0.02694,0.001
650,0.02011,0.002575,0.0001868,8.671e-05,3.439e-07,0.02807,0.001
660,0.02328,0.002706,0.0002213,0.0001018,2.136e-07,0.02937,0.001
670,0.0192,0.002588,0.0001788,8.214e-05,2.721e-07,0.026,0.001
680,0.01843,0.002438,0.0001733,7.909e-05,2.224e-07,0.0257,0.001
690,0.01837,0.002496,0.0001699,7.854e-05,1.897e-07,0.02562,0.001
700,0.01832,0.002503,0.0001641,7.826e-05,1.654e-07,0.02563,0.001
710,0.01805,0.002201,0.0001699,7.84e-05,1.589e-07,0.02568,0.001
720,0.02258,0.002654,0.0002101,9.858e-05,6.951e-09,0.02957,0.001
730,0.07812,0.00471,0.0007342,0.0003633,3.33e-06,0.04721,0.001
740,0.02738,0.002636,0.0002494,0.0001224,1.845e-06,0.0251,0.001
750,0.01862,0.002242,0.0001733,8.102e-05,2.265e-07,0.02546,0.001
760,0.01953,0.002641,0.0001759,8.359e-05,1.803e-08,0.02593,0.001
770,0.0177,0.002124,0.0001603,7.706e-05,1.397e-07,0.02409,0.001
780,0.01764,0.002467,0.000159,7.508e-05,1.973e-07,0.02426,0.001
790,0.01705,0.002095,0.0001531,7.398e-05,2.598e-07,0.02378,0.001
800,0.01738,0.002367,0.0001546,7.429e-05,1.277e-07,0.0241,0.001
810,0.01702,0.002281,0.0001515,7.291e-05,1.463e-07,0.0237,0.001
820,0.01677,0.002095,0.0001513,7.261e-05,9.347e-08,0.02365,0.001
830,0.0208,0.002203,0.0001934,9.203e-05,2.59e-08,0.02807,0.001
840,0.1118,0.005997,0.001041,0.0005239,4.743e-06,0.05041,0.001
850,0.01648,0.002082,0.0001446,7.124e-05,1.572e-06,0.02732,0.001
860,0.02378,0.002201,0.0002179,0.0001068,7.071e-08,0.02384,0.001
870,0.01896,0.002137,0.0001704,8.327e-05,2.269e-07,0.02444,0.001
880,0.01621,0.002037,0.0001415,7.016e-05,1.882e-07,0.02261,0.001
890,0.01632,0.00204,0.0001436,7.07e-05,4.538e-08,0.02296,0.001
900,0.01596,0.001975,0.0001393,6.922e-05,1.516e-07,0.02246,0.001
910,0.01582,0.001987,0.0001384,6.847e-05,2.575e-07,0.02237,0.001
920,0.01563,0.001889,0.0001369,6.801e-05,1.123e-07,0.02242,0.001
930,0.01555,0.001903,0.0001371,6.753e-05,1.357e-07,0.02224,0.001
940,0.01548,0.001887,0.0001342,6.73e-05,1.789e-07,0.02204,0.001
950,0.01545,0.001976,0.0001316,6.671e-05,6.513e-08,0.02206,0.001
960,0.01613,0.001914,0.0001378,7.04e-05,2.963e-08,0.02281,0.001
970,0.02692,0.002428,0.0002412,0.0001212,1.884e-07,0.03154,0.001
980,0.05878,0.003432,0.000535,0.000274,3.927e-07,0.0316,0.001
990,0.01519,0.001944,0.0001285,6.559e-05,5.092e-08,0.02514,0.001
1000,0.02249,0.002046,0.0001992,0.0001012,4.051e-08,0.0247,0.001
1010,0.01501,0.00181,0.0001282,6.532e-05,5.688e-07,0.02136,0.001
1020,0.0156,0.001837,0.0001323,6.816e-05,7.955e-10,0.02236,0.001
1030,0.01547,0.001735,0.0001305,6.8e-05,2.085e-07,0.02149,0.001
1040,0.01486,0.001774,0.0001267,6.479e-05,3.256e-07,0.02136,0.001
1050,0.01509,0.001853,0.0001236,6.558e-05,1.155e-07,0.02134,0.001
1060,0.01465,0.001807,0.0001183,6.36e-05,1.369e-07,0.02129,0.001
1070,0.01413,0.001655,0.0001163,6.178e-05,1.06e-07,0.02091,0.001
1080,0.01408,0.001651,0.0001151,6.158e-05,1.239e-07,0.02085,0.001
1090,0.0163,0.00174,0.0001338,7.214e-05,1.993e-07,0.02268,0.001
1100,0.05948,0.002999,0.0005427,0.0002797,1.717e-07,0.04469,0.001
1110,0.02166,0.002011,0.0001824,9.732e-05,2.572e-07,0.03053,0.001
1120,0.02226,0.001863,0.0001916,0.000101,3.511e-07,0.02584,0.001
1130,0.01683,0.001698,0.0001377,7.499e-05,1.094e-07,0.0218,0.001
1140,0.01404,0.001595,0.0001146,6.167e-05,7.155e-08,0.02034,0.001
1150,0.01353,0.001599,0.0001083,5.909e-05,3.63e-08,0.02021,0.001
1160,0.01348,0.00169,0.0001056,5.841e-05,2.65e-07,0.02011,0.001
1170,0.01329,0.001519,0.000105,5.833e-05,6.086e-08,0.02018,0.001
1180,0.01317,0.001692,0.0001018,5.687e-05,9.45e-08,0.01995,0.001
1190,0.01302,0.00158,9.9e-05,5.67e-05,9.342e-08,0.01991,0.001
1200,0.01509,0.001704,0.0001178,6.632e-05,2.128e-07,0.02188,0.001
1210,0.09305,0.004544,0.0008498,0.0004383,9.061e-08,0.05758,0.001
1220,0.05886,0.002984,0.0005366,0.0002767,7.152e-07,0.03841,0.001
1230,0.01264,0.001474,0.0001004,5.53e-05,9.543e-08,0.02128,0.001
1240,0.01734,0.00157,0.000144,7.814e-05,2.786e-07,0.02136,0.001
1250,0.01246,0.001466,9.514e-05,5.449e-05,1.411e-07,0.0199,0.001
1260,0.01303,0.001426,0.0001001,5.75e-05,1.057e-08,0.01969,0.001
1270,0.01247,0.001663,8.987e-05,5.359e-05,1.354e-07,0.01921,0.001
1280,0.01217,0.00153,8.702e-05,5.277e-05,3.661e-08,0.01921,0.001
1290,0.01217,0.001494,8.745e-05,5.294e-05,1.089e-07,0.01915,0.001
1300,0.01194,0.001475,8.44e-05,5.189e-05,1.457e-07,0.01896,0.001
1310,0.01182,0.001416,8.551e-05,5.157e-05,2.284e-08,0.01892,0.001
1320,0.01172,0.001432,8.202e-05,5.103e-05,9.91e-08,0.01886,0.001
1330,0.01163,0.001424,8.164e-05,5.061e-05,9.888e-08,0.01881,0.001
1340,0.01248,0.001506,8.996e-05,5.443e-05,1.628e-07,0.01963,0.001
1350,0.02663,0.001811,0.0002229,0.000123,1.785e-07,0.03049,0.001
1360,0.05358,0.002993,0.0004679,0.0002506,7.96e-07,0.03291,0.001
1370,0.02142,0.001794,0.0001784,9.722e-05,7.399e-08,0.02116,0.001
1380,0.01196,0.001394,8.589e-05,5.238e-05,9.816e-08,0.01844,0.001
1390,0.01103,0.001309,7.693e-05,4.823e-05,1.956e-07,0.01841,0.001
1400,0.01099,0.001344,7.254e-05,4.785e-05,1.573e-08,0.01829,0.001
1410,0.01101,0.00141,7.19e-05,4.764e-05,1.018e-07,0.01812,0.001
1420,0.01074,0.001284,7.08e-05,4.691e-05,1.012e-07,0.01808,0.001
1430,0.01075,0.00136,6.901e-05,4.663e-05,4.467e-08,0.01799,0.001
1440,0.01098,0.001343,7.125e-05,4.782e-05,1.185e-07,0.01823,0.001
1450,0.01314,0.00139,9.154e-05,5.827e-05,7.114e-08,0.02034,0.001
1460,0.08132,0.004093,0.000735,0.0003824,2.845e-06,0.05372,0.001
1470,0.04547,0.002338,0.0004031,0.0002136,8.359e-07,0.03897,0.001
1480,0.01585,0.001579,0.000118,7.076e-05,9.843e-08,0.01788,0.001
1490,0.01362,0.001433,9.784e-05,6.045e-05,1.148e-07,0.02078,0.001
1500,0.01077,0.001199,6.937e-05,4.752e-05,4.694e-08,0.0176,0.001
