it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,243.6,0.0467,0.0,0.9542,0.9989,0.9733,0.001
5,205.8,0.3177,0.0,0.8036,0.9796,0.9439,0.001
10,161.6,1.265,0.0,0.6277,0.9173,0.892,0.001
15,120.8,2.997,0.0,0.4664,0.8113,0.8598,0.001
20,84.42,5.536,0.0,0.3229,0.6647,0.8421,0.001
25,53.66,9.01,0.0,0.2019,0.4883,0.8314,0.001
30,29.96,13.35,0.0,0.1084,0.3046,0.8464,0.001
35,14.29,18.46,0.0,0.04563,0.1457,0.8696,0.001
40,6.465,23.73,0.0,0.01237,0.04152,0.9064,0.001
45,4.72,28.19,0.0,0.001926,0.002045,0.9377,0.001
50,5.946,31.31,0.0,0.002828,0.004135,0.9603,0.001
55,7.012,31.71,0.0,0.004581,0.0107,0.9647,0.001
60,7.131,31.08,0.0,0.003524,0.006692,0.9546,0.001
65,6.713,29.12,0.0,0.001597,0.0008823,0.9386,0.001
70,6.598,26.99,0.0,0.00115,0.002402,0.9216,0.001
75,7.039,25.79,0.0,0.002177,0.009657,0.9086,0.001
80,7.411,24.56,0.0,0.003137,0.01539,0.9021,0.001
85,7.768,24.4,0.0,0.003095,0.01586,0.9,0.001
90,7.978,24.34,0.0,0.002439,0.01304,0.9001,0.001
95,8.337,24.7,0.0,0.001861,0.01037,0.8995,0.001
100,8.76,24.94,0.0,0.001598,0.009459,0.896,0.001
105,8.984,24.38,0.0,0.001591,0.0104,0.8893,0.001
110,9.189,23.68,0.0,0.001771,0.01294,0.88,0.001
115,9.367,22.9,0.0,0.002028,0.01621,0.8688,0.001
120,9.651,22.5,0.0,0.002218,0.01935,0.8563,0.001
125,9.792,21.91,0.0,0.002221,0.02157,0.8423,0.001
130,9.686,20.87,0.0,0.002102,0.02339,0.8257,0.001
135,9.668,20.1,0.0,0.001975,0.02551,0.8047,0.001
140,9.403,18.84,0.0,0.001872,0.02833,0.7788,0.001
145,9.07,17.49,0.0,0.001823,0.03189,0.7477,0.001
150,8.688,16.13,0.0,0.001785,0.03496,0.7101,0.001
155,7.902,14.08,0.0,0.001753,0.03805,0.6663,0.001
160,7.07,12.08,0.0,0.001701,0.04042,0.6159,0.001
165,6.538,10.81,0.0,0.001565,0.04005,0.5609,0.001
170,5.819,9.338,0.0,0.001381,0.03659,0.5022,0.001
175,5.054,7.916,0.0,0.001103,0.03203,0.4436,0.001
180,4.484,6.914,0.0,0.0008158,0.02631,0.3904,0.001
185,4.278,6.513,0.0,0.0006345,0.02067,0.3434,0.001
190,4.169,6.281,0.0,0.0004393,0.01616,0.3072,0.001
195,3.812,5.639,0.0,0.0003188,0.01343,0.284,0.001
200,3.61,5.243,0.0,0.0002285,0.01157,0.2676,0.001
205,3.402,4.837,0.0,0.0001712,0.01075,0.2629,0.001
210,3.089,4.255,0.0,0.0002363,0.01041,0.2557,0.001
215,3.053,4.096,0.0,0.0002558,0.01076,0.2487,0.001
220,2.539,3.319,0.0,0.0002113,0.01053,0.2381,0.001
225,2.545,3.246,0.0,0.0002447,0.009958,0.2275,0.001
230,2.085,2.577,0.0,0.0002506,0.009432,0.2131,0.001
235,2.048,2.479,0.0,0.0002592,0.008256,0.1963,0.001
240,1.752,2.06,0.0,0.0002918,0.006376,0.1764,0.001
245,1.66,1.932,0.0,0.0002281,0.004985,0.1551,0.001
250,1.508,1.728,0.0,0.0001919,0.003889,0.1391,0.001
255,1.555,1.76,0.0,0.0001786,0.002892,0.1253,0.001
260,1.394,1.544,0.0,0.0001836,0.00206,0.113,0.001
