it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,490.6,13.02,0.0,1.947,0.7302,1.1,0.001
2,445.6,8.025,0.0,1.766,0.8007,1.1,0.001
4,373.0,2.364,0.0,1.474,0.9087,1.1,0.001
6,316.8,0.8808,0.0,1.248,0.9716,1.078,0.001
8,268.4,1.161,0.0,1.054,0.9957,1.078,0.001
10,223.3,1.541,0.0,0.8734,0.9861,0.9825,0.001
12,181.3,2.025,0.0,0.7061,0.9448,0.9825,0.001
14,143.8,3.101,0.0,0.5572,0.8735,0.9825,0.001
16,111.9,4.612,0.0,0.4313,0.7762,0.8587,0.001
18,85.76,6.891,0.0,0.3282,0.6609,0.8587,0.001
20,64.23,9.441,0.0,0.2436,0.5377,0.8033,0.001
22,46.3,12.07,0.0,0.1733,0.4166,0.8033,0.001
24,31.72,14.85,0.0,0.116,0.3046,0.8033,0.001
26,20.68,17.65,0.0,0.07246,0.2068,0.8477,0.001
28,13.13,20.5,0.0,0.04233,0.1266,0.8477,0.001
30,8.436,23.37,0.0,0.02307,0.06629,0.9156,0.001
32,5.727,26.16,0.0,0.01122,0.02639,0.9156,0.001
34,4.425,28.62,0.0,0.004619,0.005417,0.9156,0.001
36,4.318,30.86,0.0,0.002457,8.042e-05,0.9515,0.001
38,5.11,32.84,0.0,0.003686,0.005704,0.9515,0.001
40,6.25,34.33,0.0,0.006355,0.01689,0.9752,0.001
42,7.282,35.38,0.0,0.008745,0.02862,0.9752,0.001
44,8.052,36.0,0.0,0.01034,0.03742,0.9752,0.001
46,8.568,36.14,0.0,0.01127,0.04167,0.9974,0.001
48,8.829,36.03,0.0,0.01143,0.04133,0.9974,0.001
50,8.751,35.53,0.0,0.01057,0.03724,0.9931,0.001
52,8.432,34.9,0.0,0.00892,0.03065,0.9931,0.001
54,8.013,34.09,0.0,0.007052,0.02292,0.9931,0.001
56,7.583,33.06,0.0,0.005342,0.01526,0.9663,0.001
58,7.197,32.01,0.0,0.003863,0.008655,0.9663,0.001
60,6.888,30.99,0.0,0.002683,0.003787,0.9441,0.001
