it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,52.95,0.6527,0.01567,0.2439,0.8311,1.029,0.001
2,44.77,0.3555,0.008593,0.2011,0.9073,0.9826,0.001
4,34.59,0.09022,0.004488,0.1489,0.9599,0.8942,0.001
6,28.91,0.1006,0.009534,0.1219,0.9022,0.8097,0.001
8,24.24,0.1229,0.02014,0.1017,0.7736,0.7344,0.001
10,19.87,0.1952,0.03611,0.08418,0.599,0.6776,0.001
12,16.5,0.2438,0.05785,0.07214,0.4018,0.6472,0.001
14,14.74,0.3313,0.08403,0.06777,0.2176,0.6434,0.001
16,14.45,0.4708,0.1113,0.06946,0.08463,0.6558,0.001
18,14.86,0.6138,0.1342,0.07296,0.01868,0.6696,0.001
20,15.19,0.7105,0.148,0.07497,0.0008984,0.675,0.001
22,15.21,0.6258,0.1516,0.07507,0.0003531,0.6695,0.001
24,14.99,0.6745,0.1457,0.07396,0.0002273,0.6549,0.001
26,14.5,0.6643,0.1329,0.07154,0.0007458,0.6347,0.001
28,13.7,0.6082,0.1164,0.06741,0.008514,0.6122,0.001
30,12.72,0.5445,0.09803,0.06218,0.02729,0.5903,0.001
32,11.84,0.4796,0.08094,0.05716,0.05531,0.5706,0.001
34,11.2,0.466,0.06547,0.0532,0.08758,0.5528,0.001
36,10.72,0.3471,0.0524,0.05016,0.119,0.5354,0.001
38,10.3,0.3133,0.04167,0.04743,0.1456,0.5172,0.001
40,9.795,0.2991,0.03364,0.0445,0.1642,0.4972,0.001
42,9.162,0.2732,0.02758,0.04116,0.1727,0.4754,0.001
44,8.38,0.2344,0.02326,0.03736,0.1702,0.4519,0.001
46,7.478,0.2329,0.02032,0.03317,0.1577,0.4272,0.001
48,6.511,0.2009,0.01879,0.02886,0.1378,0.4018,0.001
50,5.572,0.1698,0.0184,0.02477,0.1141,0.3762,0.001
52,4.729,0.171,0.01881,0.02115,0.08999,0.3503,0.001
54,3.994,0.1667,0.01945,0.01802,0.06812,0.3238,0.001
56,3.346,0.169,0.01928,0.01523,0.04988,0.2958,0.001
58,2.749,0.1508,0.01787,0.01262,0.03561,0.2662,0.001
60,2.199,0.1478,0.01515,0.01015,0.02492,0.2356,0.001
62,1.709,0.1427,0.01169,0.007912,0.01701,0.2064,0.001
64,1.298,0.138,0.008362,0.006022,0.01107,0.1819,0.001
66,0.9804,0.1351,0.006238,0.004559,0.006545,0.1651,0.001
68,0.7581,0.1291,0.004792,0.003539,0.003254,0.1564,0.001
70,0.623,0.1257,0.004264,0.002917,0.001205,0.1529,0.001
72,0.5497,0.1218,0.004127,0.002574,0.0003207,0.151,0.001
74,0.5055,0.1194,0.004084,0.002352,0.0003041,0.1479,0.001
76,0.469,0.1227,0.003747,0.002152,0.0007609,0.1427,0.001
78,0.437,0.121,0.003335,0.001976,0.001395,0.136,0.001
80,0.4191,0.1194,0.00304,0.001869,0.002074,0.1291,0.001
82,0.4136,0.1176,0.002531,0.001826,0.002756,0.1232,0.001
84,0.4075,0.1091,0.002283,0.001789,0.003374,0.1189,0.001
86,0.3938,0.1084,0.002086,0.001708,0.003792,0.1165,0.001
88,0.3663,0.1023,0.001814,0.001576,0.003842,0.1156,0.001
90,0.3318,0.09949,0.001545,0.001416,0.003434,0.1155,0.001
92,0.2934,0.08796,0.001317,0.001259,0.002651,0.1155,0.001
94,0.2607,0.07973,0.00107,0.00113,0.001725,0.1153,0.001
96,0.2381,0.07977,0.0008841,0.001036,0.0009174,0.1148,0.001
98,0.2207,0.07471,0.0007297,0.0009685,0.0003787,0.1139,0.001
100,0.2067,0.06667,0.0006395,0.0009163,0.0001151,0.1127,0.001
102,0.1981,0.06678,0.000596,0.000873,4.206e-05,0.1114,0.001
104,0.1907,0.06281,0.0006115,0.0008398,6.198e-05,0.1102,0.001
106,0.1864,0.06148,0.0006706,0.0008174,0.0001102,0.1092,0.001
108,0.183,0.05909,0.0007438,0.000801,0.0001577,0.1083,0.001
110,0.1806,0.06023,0.00079,0.0007837,0.0001957,0.1076,0.001
112,0.176,0.05877,0.0008081,0.0007609,0.0002211,0.107,0.001
114,0.1696,0.05579,0.0007996,0.0007325,0.0002288,0.1067,0.001
116,0.1625,0.05279,0.0007746,0.0007013,0.000215,0.1067,0.001
118,0.1568,0.05348,0.0007519,0.0006703,0.0001804,0.1067,0.001
120,0.1523,0.05665,0.0007378,0.0006411,0.0001337,0.1067,0.001
122,0.1453,0.05256,0.0007331,0.0006137,8.642e-05,0.1063,0.001
124,0.1413,0.05502,0.0007345,0.0005877,4.817e-05,0.1057,0.001
126,0.1354,0.05231,0.000739,0.0005628,2.279e-05,0.1047,0.001
128,0.1321,0.05484,0.0007436,0.0005396,8.969e-06,0.1036,0.001
130,0.1268,0.05162,0.0007529,0.0005183,3.004e-06,0.1025,0.001
132,0.123,0.0512,0.0007657,0.0004988,1.276e-06,0.1016,0.001
134,0.1199,0.05152,0.0007791,0.0004803,1.374e-06,0.101,0.001
136,0.1172,0.05276,0.0008024,0.0004625,1.784e-06,0.1006,0.001
138,0.1132,0.05085,0.0008236,0.0004451,1.822e-06,0.1003,0.001
140,0.1112,0.05298,0.0008392,0.0004283,1.452e-06,0.1001,0.001
142,0.1066,0.04921,0.0008492,0.0004121,9.174e-07,0.0999,0.001
144,0.1029,0.04725,0.0008634,0.0003966,5.638e-07,0.09962,0.001
146,0.101,0.04892,0.0008853,0.0003815,5.157e-07,0.09927,0.001
148,0.09702,0.04603,0.0009051,0.000367,5.773e-07,0.0989,0.001
150,0.09543,0.04781,0.0009239,0.000353,6.394e-07,0.0985,0.001
152,0.09239,0.04644,0.0009583,0.0003395,7.148e-07,0.0981,0.001
154,0.09031,0.04676,0.0009788,0.0003266,8.591e-07,0.09771,0.001
156,0.08744,0.04536,0.001004,0.0003142,1.177e-06,0.09733,0.001
158,0.08461,0.04391,0.001016,0.0003023,1.74e-06,0.09698,0.001
160,0.08227,0.04328,0.001022,0.0002908,2.48e-06,0.09665,0.001
162,0.08108,0.04464,0.001017,0.0002797,3.226e-06,0.09633,0.001
164,0.07804,0.04242,0.001016,0.0002691,3.595e-06,0.09603,0.001
166,0.07695,0.04364,0.001013,0.0002588,3.443e-06,0.09572,0.001
168,0.07424,0.0418,0.001011,0.000249,2.939e-06,0.09537,0.001
170,0.07249,0.04157,0.001008,0.0002396,2.359e-06,0.09499,0.001
172,0.07116,0.0419,0.001007,0.0002306,1.845e-06,0.09458,0.001
174,0.06856,0.03993,0.001005,0.0002219,1.479e-06,0.09417,0.001
176,0.0666,0.03895,0.001005,0.0002137,1.275e-06,0.09376,0.001
178,0.06522,0.03885,0.001005,0.0002058,1.208e-06,0.09337,0.001
180,0.06413,0.03911,0.001006,0.0001983,1.25e-06,0.09299,0.001
182,0.06202,0.03757,0.001006,0.0001911,1.366e-06,0.09264,0.001
184,0.06201,0.03937,0.001011,0.0001842,1.465e-06,0.0923,0.001
186,0.0598,0.03749,0.001011,0.0001777,1.484e-06,0.09197,0.001
188,0.06007,0.0395,0.001019,0.0001715,1.435e-06,0.09163,0.001
190,0.05785,0.03742,0.001024,0.0001656,1.383e-06,0.09128,0.001
192,0.05701,0.03747,0.001029,0.00016,1.307e-06,0.09091,0.001
194,0.0551,0.03577,0.00103,0.0001547,1.3e-06,0.09052,0.001
196,0.05478,0.03644,0.001032,0.0001497,1.381e-06,0.09013,0.001
198,0.05372,0.0359,0.001038,0.0001449,1.48e-06,0.08975,0.001
200,0.05574,0.03991,0.001036,0.0001405,1.596e-06,0.08938,0.001
202,0.05185,0.03498,0.001037,0.0001363,1.741e-06,0.08901,0.001
204,0.04929,0.03203,0.001036,0.0001323,1.862e-06,0.08866,0.001
206,0.05101,0.03531,0.001038,0.0001286,1.948e-06,0.0883,0.001
208,0.04885,0.03287,0.001036,0.0001251,2.043e-06,0.08792,0.001
210,0.0489,0.03357,0.001033,0.0001218,2.21e-06,0.08752,0.001
212,0.04899,0.03426,0.001025,0.0001187,2.481e-06,0.08713,0.001
214,0.04761,0.03281,0.001024,0.0001158,2.742e-06,0.08675,0.001
216,0.04614,0.03122,0.001019,0.0001131,2.886e-06,0.08638,0.001
218,0.04753,0.03355,0.001022,0.0001106,2.999e-06,0.08602,0.001
220,0.04627,0.03216,0.001022,0.0001083,3.216e-06,0.08565,0.001
222,0.04825,0.03513,0.00102,0.0001061,3.658e-06,0.08527,0.001
