it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
639,0.00444,0.001745,0.0003317,1.181e-05,1.227e-07,0.01599,0.001
640,0.004589,0.001906,0.0003283,1.177e-05,1.141e-07,0.01599,0.001
641,0.004334,0.001661,0.0003258,1.173e-05,1.06e-07,0.01597,0.001
642,0.004397,0.001731,0.000329,1.168e-05,9.78e-08,0.01595,0.001
643,0.004474,0.001818,0.0003296,1.163e-05,8.999e-08,0.01594,0.001
644,0.004382,0.001743,0.00032,1.159e-05,8.277e-08,0.01593,0.001
645,0.004469,0.001827,0.0003303,1.155e-05,7.763e-08,0.01593,0.001
646,0.004337,0.001703,0.000328,1.153e-05,7.25e-08,0.01593,0.001
647,0.004358,0.001727,0.000331,1.15e-05,6.81e-08,0.01592,0.001
648,0.004234,0.001627,0.0003142,1.147e-05,6.43e-08,0.0159,0.001
649,0.004262,0.001652,0.0003256,1.142e-05,6.204e-08,0.01587,0.001
650,0.004341,0.001745,0.0003224,1.137e-05,6.109e-08,0.01587,0.001
651,0.004362,0.001774,0.0003226,1.133e-05,6.05e-08,0.01587,0.001
652,0.004262,0.001679,0.0003234,1.13e-05,6.096e-08,0.01585,0.001
653,0.004274,0.001702,0.0003231,1.124e-05,6.52e-08,0.01581,0.001
654,0.00425,0.001696,0.0003164,1.119e-05,7.231e-08,0.0158,0.001
655,0.004266,0.001717,0.0003185,1.115e-05,7.574e-08,0.01582,0.001
656,0.0042,0.001653,0.0003229,1.112e-05,7.576e-08,0.01585,0.001
657,0.004211,0.001673,0.000316,1.111e-05,7.63e-08,0.01585,0.001
658,0.004271,0.001735,0.0003206,1.108e-05,8.166e-08,0.01582,0.001
659,0.004178,0.001645,0.0003246,1.104e-05,8.855e-08,0.0158,0.001
660,0.004185,0.001672,0.0003125,1.1e-05,9.057e-08,0.01581,0.001
661,0.004261,0.001755,0.0003128,1.097e-05,8.677e-08,0.01583,0.001
662,0.004183,0.001672,0.0003199,1.095e-05,8.195e-08,0.01579,0.001
663,0.004229,0.001738,0.0003123,1.089e-05,8.583e-08,0.01575,0.001
664,0.004132,0.001646,0.0003164,1.084e-05,8.996e-08,0.01572,0.001
665,0.00408,0.001606,0.0003142,1.08e-05,9.238e-08,0.01571,0.001
666,0.004198,0.001738,0.0003083,1.075e-05,9.333e-08,0.01574,0.001
667,0.004262,0.001805,0.0003093,1.074e-05,8.865e-08,0.01576,0.001
668,0.004134,0.001671,0.0003155,1.073e-05,8.705e-08,0.01575,0.001
669,0.004104,0.001654,0.0003097,1.07e-05,9.295e-08,0.01572,0.001
670,0.00401,0.001565,0.0003102,1.067e-05,1.003e-07,0.0157,0.001
671,0.004088,0.001655,0.0003058,1.063e-05,1.034e-07,0.01572,0.001
672,0.004153,0.001722,0.0003097,1.06e-05,9.948e-08,0.01575,0.001
673,0.004123,0.001691,0.0003119,1.059e-05,9.387e-08,0.01575,0.001
674,0.004031,0.001613,0.0003041,1.057e-05,9.614e-08,0.0157,0.001
675,0.004129,0.001716,0.0003109,1.051e-05,1.05e-07,0.01568,0.001
676,0.003958,0.001555,0.0003064,1.048e-05,1.117e-07,0.01569,0.001
677,0.004038,0.001639,0.0003089,1.045e-05,1.165e-07,0.0157,0.001
678,0.003994,0.001608,0.0003018,1.042e-05,1.177e-07,0.01571,0.001
679,0.004053,0.001667,0.0003065,1.039e-05,1.192e-07,0.01567,0.001
680,0.00389,0.001511,0.0003098,1.034e-05,1.269e-07,0.01563,0.001
681,0.003935,0.001574,0.0003011,1.029e-05,1.368e-07,0.01561,0.001
682,0.003953,0.001599,0.0003023,1.025e-05,1.434e-07,0.01562,0.001
683,0.003938,0.001594,0.0002997,1.022e-05,1.406e-07,0.01562,0.001
684,0.003939,0.001599,0.0003007,1.019e-05,1.362e-07,0.01561,0.001
685,0.003976,0.001644,0.0002993,1.016e-05,1.331e-07,0.01559,0.001
686,0.003862,0.00153,0.0003046,1.013e-05,1.284e-07,0.01557,0.001
687,0.003806,0.001482,0.0003021,1.011e-05,1.22e-07,0.01556,0.001
688,0.003881,0.001564,0.0003,1.008e-05,1.152e-07,0.01556,0.001
689,0.003808,0.001504,0.0002934,1.005e-05,1.068e-07,0.01555,0.001
690,0.003889,0.001581,0.0003051,1.001e-05,9.971e-08,0.01554,0.001
691,0.003798,0.001496,0.0003062,9.975e-06,9.433e-08,0.01551,0.001
692,0.003813,0.001526,0.0003008,9.929e-06,9.27e-08,0.0155,0.001
693,0.003874,0.001586,0.0003083,9.894e-06,8.807e-08,0.0155,0.001
694,0.003797,0.001528,0.0002963,9.862e-06,8.288e-08,0.0155,0.001
695,0.003758,0.001495,0.0002956,9.834e-06,7.923e-08,0.01551,0.001
696,0.003761,0.001507,0.0002896,9.817e-06,7.374e-08,0.01551,0.001
697,0.003885,0.001617,0.0003084,9.795e-06,7.219e-08,0.01551,0.001
698,0.003781,0.001535,0.0002922,9.77e-06,7.45e-08,0.01551,0.001
699,0.003786,0.001535,0.0003007,9.746e-06,7.605e-08,0.01551,0.001
700,0.003762,0.001525,0.000293,9.715e-06,8.138e-08,0.01552,0.001
701,0.003737,0.001506,0.0002943,9.684e-06,8.555e-08,0.0155,0.001
702,0.003672,0.001453,0.0002903,9.641e-06,9.314e-08,0.01546,0.001
703,0.003668,0.001453,0.000296,9.591e-06,9.972e-08,0.01545,0.001
704,0.003746,0.001547,0.0002881,9.553e-06,1.042e-07,0.01548,0.001
705,0.003765,0.001563,0.0002939,9.537e-06,1.076e-07,0.01547,0.001
706,0.003772,0.001579,0.0002915,9.504e-06,1.172e-07,0.01546,0.001
707,0.00373,0.001547,0.0002867,9.477e-06,1.268e-07,0.01545,0.001
708,0.003631,0.00145,0.0002899,9.455e-06,1.331e-07,0.01544,0.001
709,0.003636,0.001462,0.000286,9.436e-06,1.353e-07,0.01544,0.001
710,0.003646,0.001475,0.000289,9.406e-06,1.338e-07,0.01543,0.001
711,0.003604,0.001439,0.0002895,9.376e-06,1.334e-07,0.01541,0.001
712,0.003636,0.001478,0.0002894,9.34e-06,1.394e-07,0.01538,0.001
713,0.003555,0.001405,0.000289,9.303e-06,1.428e-07,0.01536,0.001
714,0.003619,0.001473,0.0002919,9.265e-06,1.416e-07,0.01535,0.001
715,0.003654,0.001515,0.0002909,9.236e-06,1.404e-07,0.01536,0.001
716,0.003607,0.001478,0.0002844,9.219e-06,1.393e-07,0.01537,0.001
717,0.003687,0.001554,0.0002924,9.202e-06,1.406e-07,0.01535,0.001
718,0.0037,0.001577,0.0002874,9.175e-06,1.436e-07,0.01535,0.001
719,0.003478,0.001369,0.0002764,9.161e-06,1.397e-07,0.01537,0.001
720,0.003652,0.001537,0.0002845,9.152e-06,1.316e-07,0.0154,0.001
721,0.003602,0.001487,0.0002835,9.153e-06,1.229e-07,0.01538,0.001
722,0.003551,0.001442,0.0002847,9.117e-06,1.206e-07,0.01531,0.001
723,0.003554,0.001458,0.000283,9.06e-06,1.222e-07,0.01527,0.001
724,0.003626,0.001543,0.0002807,9.009e-06,1.208e-07,0.01527,0.001
725,0.003454,0.00138,0.0002791,8.975e-06,1.161e-07,0.01527,0.001
726,0.003596,0.001521,0.0002853,8.946e-06,1.11e-07,0.01526,0.001
727,0.003579,0.001519,0.0002774,8.909e-06,1.121e-07,0.01524,0.001
728,0.003566,0.001506,0.0002832,8.881e-06,1.173e-07,0.01524,0.001
729,0.003512,0.001456,0.0002818,8.866e-06,1.186e-07,0.01526,0.001
730,0.003521,0.00147,0.000279,8.856e-06,1.131e-07,0.01528,0.001
731,0.003549,0.001503,0.000276,8.847e-06,1.036e-07,0.01528,0.001
732,0.003505,0.001461,0.0002774,8.833e-06,9.086e-08,0.01525,0.001
733,0.003537,0.001496,0.0002816,8.796e-06,8.044e-08,0.01522,0.001
734,0.003475,0.001442,0.0002808,8.762e-06,7.252e-08,0.01521,0.001
735,0.00346,0.001434,0.0002796,8.731e-06,6.761e-08,0.0152,0.001
736,0.00348,0.001465,0.000274,8.703e-06,6.531e-08,0.01519,0.001
737,0.003483,0.001469,0.0002798,8.67e-06,6.175e-08,0.01516,0.001
738,0.003382,0.001382,0.0002725,8.635e-06,6.1e-08,0.01514,0.001
739,0.003416,0.001418,0.0002788,8.598e-06,5.865e-08,0.01514,0.001
740,0.003465,0.001474,0.000277,8.568e-06,5.951e-08,0.01516,0.001
741,0.003463,0.001483,0.0002698,8.547e-06,6.207e-08,0.01517,0.001
742,0.003403,0.001418,0.0002791,8.531e-06,6.624e-08,0.01516,0.001
743,0.003472,0.001498,0.0002726,8.505e-06,7.049e-08,0.01515,0.001
744,0.003395,0.001426,0.0002711,8.486e-06,7.115e-08,0.01517,0.001
745,0.003363,0.00139,0.000276,8.48e-06,7.003e-08,0.01519,0.001
746,0.003403,0.001438,0.0002696,8.472e-06,6.947e-08,0.01516,0.001
747,0.003351,0.001384,0.0002785,8.44e-06,7.452e-08,0.01512,0.001
748,0.003366,0.001416,0.0002697,8.401e-06,8.053e-08,0.01509,0.001
749,0.003292,0.001342,0.0002762,8.367e-06,8.365e-08,0.01507,0.001
750,0.003267,0.001328,0.000272,8.33e-06,8.244e-08,0.01507,0.001
751,0.003319,0.001384,0.000274,8.303e-06,8.007e-08,0.01505,0.001
752,0.003454,0.001525,0.0002737,8.275e-06,8.33e-08,0.01504,0.001
753,0.00335,0.001424,0.000275,8.252e-06,9.135e-08,0.01503,0.001
754,0.003308,0.001383,0.0002783,8.232e-06,9.833e-08,0.01503,0.001
755,0.003307,0.001399,0.0002636,8.22e-06,9.444e-08,0.01504,0.001
756,0.003261,0.001351,0.0002673,8.213e-06,8.506e-08,0.01504,0.001
757,0.003371,0.001465,0.000266,8.2e-06,7.893e-08,0.01503,0.001
758,0.003332,0.001428,0.0002659,8.186e-06,7.946e-08,0.01503,0.001
759,0.003266,0.001366,0.000266,8.169e-06,8.039e-08,0.015,0.001
760,0.003201,0.001298,0.0002747,8.14e-06,8.126e-08,0.01497,0.001
761,0.003396,0.001504,0.0002711,8.102e-06,8.081e-08,0.01498,0.001
762,0.003256,0.001378,0.0002613,8.081e-06,7.92e-08,0.01498,0.001
763,0.003261,0.001378,0.0002703,8.059e-06,8.074e-08,0.01495,0.001
764,0.00329,0.001417,0.0002676,8.028e-06,8.917e-08,0.01493,0.001
765,0.003226,0.001361,0.0002652,7.999e-06,9.885e-08,0.01492,0.001
766,0.003228,0.001371,0.0002615,7.971e-06,1.03e-07,0.01492,0.001
767,0.003202,0.001344,0.0002686,7.946e-06,1.026e-07,0.01491,0.001
768,0.003333,0.001488,0.0002614,7.92e-06,1.058e-07,0.0149,0.001
769,0.003211,0.001372,0.0002585,7.896e-06,1.111e-07,0.01489,0.001
770,0.003241,0.001406,0.0002603,7.873e-06,1.186e-07,0.0149,0.001
771,0.003209,0.001373,0.0002637,7.857e-06,1.254e-07,0.01491,0.001
772,0.003199,0.001364,0.0002659,7.844e-06,1.305e-07,0.01491,0.001
773,0.003211,0.001378,0.0002675,7.82e-06,1.389e-07,0.01488,0.001
774,0.003167,0.001342,0.0002663,7.789e-06,1.475e-07,0.01487,0.001
775,0.003225,0.00141,0.0002621,7.76e-06,1.517e-07,0.01486,0.001
776,0.003146,0.001336,0.000263,7.731e-06,1.512e-07,0.01486,0.001
777,0.003068,0.001261,0.000263,7.714e-06,1.471e-07,0.01483,0.001
