it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,541.0,29.62,0.0,2.15,0.6686,1.359,0.001
2,484.6,22.8,0.0,1.923,0.749,1.359,0.001
4,386.0,11.87,0.0,1.526,0.8821,1.359,0.001
6,305.3,4.838,0.0,1.202,0.9656,1.129,0.001
8,240.4,2.026,0.0,0.9414,0.9908,1.129,0.001
10,188.2,1.77,0.0,0.7336,0.9574,0.891,0.001
12,146.0,3.253,0.0,0.5659,0.8733,0.891,0.001
14,110.8,5.512,0.0,0.4271,0.7518,0.891,0.001
16,80.85,8.196,0.0,0.3095,0.6083,0.7777,0.001
18,55.43,11.08,0.0,0.2099,0.4578,0.7777,0.001
20,34.75,13.83,0.0,0.129,0.314,0.8127,0.001
22,19.45,17.43,0.0,0.06891,0.1889,0.8127,0.001
24,9.688,20.93,0.0,0.03021,0.09213,0.8127,0.001
26,4.973,24.69,0.0,0.01074,0.02975,0.9199,0.001
28,3.984,28.41,0.0,0.005285,0.002289,0.9199,0.001
30,5.032,31.68,0.0,0.007372,0.004163,1.005,0.001
32,6.748,34.61,0.0,0.01173,0.02489,1.005,0.001
34,8.297,36.33,0.0,0.01567,0.05227,1.005,0.001
36,9.559,37.72,0.0,0.01861,0.07584,1.028,0.001
38,10.48,38.56,0.0,0.02058,0.08903,1.028,0.001
40,10.9,38.53,0.0,0.02127,0.08972,1.011,0.001
42,10.71,37.79,0.0,0.02009,0.07955,1.011,0.001
44,9.956,36.88,0.0,0.01694,0.06248,1.011,0.001
46,8.807,35.6,0.0,0.01253,0.04314,0.9888,0.001
48,7.617,34.08,0.0,0.008148,0.02548,0.9888,0.001
50,6.743,32.85,0.0,0.004835,0.01202,0.972,0.001
52,6.225,31.52,0.0,0.002973,0.003724,0.972,0.001
54,6.03,30.28,0.0,0.002309,0.0002803,0.972,0.001
56,6.063,29.3,0.0,0.002366,0.0005878,0.953,0.001
58,6.161,28.17,0.0,0.002792,0.003209,0.953,0.001
60,6.372,27.41,0.0,0.003428,0.006752,0.9308,0.001
62,6.546,26.38,0.0,0.004173,0.01012,0.9308,0.001
64,6.905,26.38,0.0,0.004858,0.01262,0.9308,0.001
66,7.024,25.61,0.0,0.00528,0.01395,0.9176,0.001
68,7.295,26.0,0.0,0.005326,0.0141,0.9176,0.001
70,7.393,26.0,0.0,0.005038,0.01326,0.9197,0.001
72,7.484,26.18,0.0,0.004568,0.01174,0.9197,0.001
74,7.582,26.42,0.0,0.00406,0.00986,0.9197,0.001
76,7.738,26.85,0.0,0.003587,0.007926,0.9285,0.001
