it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,32.69,3.86,0.06533,0.1073,0.4324,0.8264,0.001
10,16.75,2.082,0.03117,0.05472,0.2328,0.767,0.001
20,14.0,2.559,0.03913,0.04563,0.1005,0.7832,0.001
30,10.96,1.599,0.02068,0.03548,0.1323,0.6322,0.001
40,8.264,0.9973,0.01036,0.0266,0.1404,0.5238,0.001
50,5.323,0.6712,0.007073,0.01707,0.08396,0.4464,0.001
60,2.904,0.3746,0.00273,0.009191,0.06933,0.3421,0.001
70,1.282,0.1564,0.0007829,0.00398,0.05048,0.2309,0.001
80,0.5279,0.1082,0.0009834,0.001509,0.04534,0.1872,0.001
90,0.3285,0.1029,0.001707,0.0009006,0.0257,0.1514,0.001
100,0.303,0.1077,0.00195,0.000839,0.0134,0.138,0.001
110,0.2675,0.07777,0.001679,0.0007776,0.004049,0.1181,0.001
120,0.2401,0.05833,0.001253,0.0007155,0.0008222,0.1047,0.001
130,0.2263,0.05016,0.001013,0.000678,0.0001166,0.09741,0.001
140,0.2152,0.04416,0.0008615,0.0006456,5.224e-05,0.09441,0.001
150,0.2041,0.03977,0.0007979,0.0006113,4.067e-05,0.09303,0.001
160,0.1966,0.04054,0.0007455,0.0005808,2.705e-05,0.09213,0.001
170,0.1893,0.03864,0.0006714,0.0005556,2.672e-05,0.09116,0.001
180,0.1795,0.03129,0.0006147,0.0005337,2.808e-05,0.08951,0.001
190,0.1751,0.03161,0.0005534,0.0005149,3.008e-05,0.08829,0.001
200,0.1684,0.02779,0.0005104,0.0004976,2.857e-05,0.08691,0.001
210,0.1644,0.0274,0.0004756,0.0004825,2.657e-05,0.08575,0.001
220,0.1611,0.02767,0.0004302,0.0004678,2.474e-05,0.08499,0.001
230,0.1553,0.02442,0.0004088,0.0004539,2.488e-05,0.0836,0.001
240,0.1519,0.02368,0.0003714,0.0004418,2.184e-05,0.0828,0.001
250,0.1454,0.01938,0.0003514,0.0004296,2.292e-05,0.08131,0.001
260,0.1443,0.02109,0.0003273,0.0004187,1.922e-05,0.08063,0.001
270,0.1427,0.0218,0.0003036,0.000409,2.328e-05,0.07968,0.001
280,0.1367,0.01796,0.0002912,0.0003987,1.669e-05,0.07847,0.001
290,0.1345,0.01847,0.0002716,0.0003877,1.784e-05,0.07768,0.001
300,0.1322,0.01859,0.0002521,0.000378,1.755e-05,0.07702,0.001
310,0.1286,0.01745,0.0002338,0.0003698,1.893e-05,0.07627,0.001
320,0.1235,0.01542,0.0002206,0.0003594,1.648e-05,0.07505,0.001
330,0.1214,0.01642,0.0002101,0.0003492,2.235e-05,0.07425,0.001
340,0.1155,0.0135,0.0002036,0.0003394,1.429e-05,0.07334,0.001
350,0.1123,0.01317,0.0001974,0.0003296,1.641e-05,0.07236,0.001
360,0.1095,0.01299,0.0001911,0.000321,1.483e-05,0.07181,0.001
370,0.1072,0.01331,0.0001749,0.0003123,1.143e-05,0.07092,0.001
380,0.1031,0.01203,0.0001665,0.000303,1.639e-05,0.06997,0.001
390,0.1012,0.01276,0.0001565,0.0002943,1.472e-05,0.06917,0.001
400,0.09804,0.01218,0.0001494,0.0002857,1.349e-05,0.06843,0.001
410,0.09345,0.01021,0.0001383,0.000277,1.514e-05,0.06735,0.001
420,0.09078,0.01024,0.0001322,0.000268,1.419e-05,0.06672,0.001
430,0.08794,0.009851,0.000129,0.0002598,1.215e-05,0.0656,0.001
440,0.08577,0.009947,0.0001158,0.0002523,1.177e-05,0.06481,0.001
450,0.08312,0.01008,0.0001161,0.0002431,1.378e-05,0.06384,0.001
460,0.07927,0.0086,0.0001001,0.0002352,1.707e-05,0.06287,0.001
470,0.07705,0.008906,9.34e-05,0.0002268,1.459e-05,0.06193,0.001
480,0.07322,0.007546,9.425e-05,0.0002185,1.868e-05,0.06101,0.001
490,0.07189,0.008224,8.871e-05,0.0002119,1.264e-05,0.05996,0.001
