it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,133.2,2.607,0.1387,0.6649,0.01471,1.712,0.001
2,114.4,1.564,0.1059,0.5693,0.09313,1.624,0.001
4,85.81,0.7855,0.05607,0.4196,0.3625,1.46,0.001
6,66.77,0.3215,0.02497,0.3176,0.6428,1.313,0.001
8,54.39,0.07428,0.008276,0.2507,0.8484,1.184,0.001
10,46.01,0.01737,0.001889,0.206,0.9592,1.071,0.001
12,39.72,0.03437,0.001859,0.1739,0.9892,0.9724,0.001
14,34.47,0.07731,0.005377,0.1483,0.9608,0.8869,0.001
16,29.83,0.1168,0.01098,0.1267,0.8935,0.8132,0.001
18,25.7,0.1711,0.01782,0.1083,0.801,0.7508,0.001
20,22.12,0.247,0.02551,0.09305,0.6934,0.6994,0.001
22,19.12,0.2753,0.03351,0.08089,0.5786,0.6587,0.001
24,16.71,0.3499,0.04247,0.07159,0.4635,0.6282,0.001
26,14.8,0.3844,0.05114,0.06473,0.3544,0.6069,0.001
28,13.35,0.4506,0.05978,0.05982,0.257,0.5935,0.001
30,12.28,0.4816,0.06778,0.05641,0.1756,0.5861,0.001
32,11.51,0.5495,0.07518,0.05408,0.1128,0.5824,0.001
34,10.98,0.643,0.08046,0.05243,0.06858,0.5797,0.001
36,10.57,0.64,0.08307,0.05104,0.04067,0.5753,0.001
38,10.2,0.7046,0.08454,0.04952,0.02516,0.5676,0.001
40,9.793,0.736,0.08292,0.04762,0.01781,0.5553,0.001
42,9.314,0.7395,0.07846,0.04528,0.01525,0.5386,0.001
44,8.803,0.8143,0.07357,0.04266,0.01553,0.5185,0.001
46,8.272,0.7495,0.06844,0.04,0.01779,0.4965,0.001
48,7.793,0.805,0.06228,0.03747,0.02161,0.474,0.001
50,7.337,0.792,0.05686,0.03508,0.02659,0.4515,0.001
52,6.881,0.7915,0.05073,0.03266,0.03222,0.4291,0.001
54,6.397,0.8161,0.04391,0.03008,0.03793,0.4069,0.001
56,5.855,0.7501,0.03721,0.02731,0.04308,0.385,0.001
58,5.3,0.761,0.03039,0.02444,0.04696,0.3637,0.001
60,4.734,0.7602,0.02459,0.02157,0.04892,0.3434,0.001
62,4.169,0.7141,0.0191,0.0188,0.04857,0.3242,0.001
64,3.626,0.6677,0.0153,0.0162,0.04593,0.3062,0.001
66,3.128,0.6647,0.01232,0.01381,0.04145,0.2892,0.001
68,2.67,0.6048,0.01009,0.01171,0.03593,0.2731,0.001
70,2.282,0.5536,0.008366,0.009963,0.03027,0.2577,0.001
72,1.968,0.5114,0.007124,0.008559,0.02519,0.2426,0.001
74,1.714,0.486,0.005914,0.007416,0.02107,0.2272,0.001
76,1.495,0.4568,0.005318,0.006424,0.01792,0.2115,0.001
78,1.297,0.4288,0.004585,0.005519,0.01545,0.1962,0.001
80,1.119,0.3986,0.004212,0.00471,0.01325,0.1824,0.001
82,0.9633,0.3747,0.003948,0.004009,0.01103,0.1711,0.001
84,0.8232,0.3464,0.003746,0.003394,0.008716,0.1624,0.001
86,0.6927,0.3098,0.00361,0.002839,0.006486,0.1558,0.001
