it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,277.7,0.299,0.0,1.091,0.9943,1.023,0.001
50,8.955,28.66,0.0,0.01641,0.0151,0.9165,0.001
100,9.146,24.47,0.0,0.003862,0.004906,0.8835,0.001
150,6.337,11.39,0.0,0.002507,0.003513,0.5634,0.001
200,3.554,4.748,0.0,0.001541,0.0007885,0.2493,0.001
250,3.385,3.725,0.0,0.001003,0.006083,0.1625,0.001
300,3.3,3.047,0.0,0.0008395,0.008675,0.1478,0.001
350,2.606,2.403,0.0,0.0006661,0.007217,0.1273,0.001
400,2.111,1.976,0.0,0.000423,0.005918,0.1088,0.001
450,1.228,1.155,0.0,0.0002087,0.004279,0.08107,0.001
500,0.6028,0.5436,0.0,0.0001993,0.001882,0.04468,0.001
550,0.2556,0.2228,0.0,0.000124,0.0003558,0.02285,0.001
600,0.09828,0.08115,0.0,6.725e-05,6.387e-05,0.0117,0.001
650,0.05573,0.04568,0.0,3.946e-05,3.625e-05,0.008167,0.001
700,0.04535,0.03831,0.0,2.803e-05,6.716e-06,0.008613,0.001
750,0.03545,0.03002,0.0,2.167e-05,3.052e-06,0.008211,0.001
800,0.03212,0.02792,0.0,1.671e-05,5.661e-06,0.007503,0.001
850,0.02822,0.02479,0.0,1.364e-05,3.139e-06,0.008104,0.001
900,0.02462,0.02189,0.0,1.078e-05,7.339e-06,0.006968,0.001
950,0.02296,0.02066,0.0,9.167e-06,2.043e-06,0.006498,0.001
1000,0.01934,0.01741,0.0,7.691e-06,1.936e-06,0.00529,0.001
1050,0.01623,0.01445,0.0,7.085e-06,8.739e-07,0.005886,0.001
1100,0.0148,0.0134,0.0,5.602e-06,1.954e-07,0.005343,0.001
1150,0.01481,0.01374,0.0,4.287e-06,1.089e-06,0.003832,0.001
1200,0.01305,0.01208,0.0,3.831e-06,2.794e-06,0.003599,0.001
1250,0.01149,0.01068,0.0,3.186e-06,3.195e-06,0.003641,0.001
1300,0.01005,0.00923,0.0,3.234e-06,1.982e-06,0.003436,0.001
1350,0.009294,0.008681,0.0,2.442e-06,6.14e-07,0.002914,0.001
1400,0.007921,0.007494,0.0,1.701e-06,2.823e-07,0.002886,0.001
1450,0.007461,0.007038,0.0,1.658e-06,1.835e-06,0.002827,0.001
1500,0.007304,0.006929,0.0,1.488e-06,7.036e-07,0.002488,0.001
