it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,250.5,0.3805,0.0,0.9824,0.9911,1.025,0.001
50,9.668,29.82,0.0,0.01846,0.01648,0.8959,0.001
100,9.47,25.51,0.0,0.003765,0.004839,0.9109,0.001
150,10.4,19.09,0.0,0.003207,0.01162,0.8158,0.001
200,4.885,6.543,0.0,0.002069,0.001088,0.3216,0.001
250,3.441,3.75,0.0,0.00105,0.01073,0.169,0.001
300,2.868,2.631,0.0,0.000818,0.006497,0.1196,0.001
350,1.56,1.435,0.0,0.0004121,0.004336,0.08107,0.001
400,0.8176,0.7489,0.0,0.0002414,0.001676,0.04343,0.001
450,0.3818,0.3482,0.0,0.0001266,0.0003874,0.0258,0.001
500,0.1559,0.1338,0.0,8.746e-05,4.118e-05,0.01772,0.001
550,0.08168,0.06883,0.0,5.128e-05,4.255e-06,0.01627,0.001
600,0.05258,0.04544,0.0,2.855e-05,2.635e-07,0.01332,0.001
650,0.03885,0.0352,0.0,1.459e-05,3.388e-07,0.01024,0.001
700,0.03481,0.03273,0.0,8.299e-06,6.445e-07,0.007888,0.001
750,0.02655,0.02495,0.0,6.395e-06,1.583e-07,0.006419,0.001
800,0.02286,0.02156,0.0,5.219e-06,7.61e-08,0.005422,0.001
850,0.02118,0.02009,0.0,4.362e-06,3.33e-07,0.005127,0.001
900,0.01757,0.01661,0.0,3.838e-06,4.943e-07,0.004554,0.001
950,0.01755,0.01663,0.0,3.658e-06,3.461e-08,0.004694,0.001
1000,0.01556,0.01476,0.0,3.162e-06,8.033e-07,0.004378,0.001
1050,0.01276,0.01203,0.0,2.922e-06,5.142e-07,0.004137,0.001
1100,0.01297,0.01238,0.0,2.331e-06,8.813e-07,0.003716,0.001
1150,0.01132,0.01073,0.0,2.303e-06,1.973e-06,0.003576,0.001
1200,0.01067,0.01007,0.0,2.411e-06,6.278e-07,0.004065,0.001
1250,0.009456,0.00898,0.0,1.88e-06,1.099e-06,0.003264,0.001
1300,0.009411,0.008931,0.0,1.913e-06,2.847e-07,0.003489,0.001
1350,0.008464,0.00802,0.0,1.76e-06,6.959e-07,0.002981,0.001
1400,0.008635,0.008223,0.0,1.645e-06,2.49e-07,0.003062,0.001
1450,0.008686,0.008244,0.0,1.764e-06,2.643e-07,0.003003,0.001
1500,0.006728,0.006358,0.0,1.472e-06,4.46e-07,0.002734,0.001
