it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,48.38,0.5325,0.1377,0.2321,0.3664,0.9865,0.001
10,19.18,0.261,0.06411,0.08575,0.3904,0.666,0.001
20,14.13,0.624,0.1506,0.06837,0.05314,0.6988,0.001
30,11.05,0.3407,0.08798,0.05341,0.04912,0.5794,0.001
40,10.11,0.2512,0.06594,0.04737,0.1065,0.5349,0.001
50,8.218,0.3112,0.07255,0.04004,0.01694,0.5117,0.001
60,6.062,0.1995,0.04933,0.02926,0.02428,0.422,0.001
70,3.781,0.1047,0.03091,0.01818,0.01787,0.3274,0.001
80,1.864,0.06124,0.017,0.008973,0.007113,0.2189,0.001
90,0.7195,0.02616,0.00571,0.003458,0.002866,0.121,0.001
100,0.3045,0.02539,0.001505,0.001462,0.0004181,0.07684,0.001
110,0.1976,0.02646,0.0008851,0.0009327,0.0001024,0.0805,0.001
120,0.1416,0.02476,0.001142,0.0006509,6.998e-05,0.08495,0.001
130,0.1053,0.02211,0.001178,0.0004704,8.795e-05,0.08187,0.001
140,0.08105,0.01684,0.001032,0.0003603,2.059e-05,0.07489,0.001
150,0.06495,0.01711,0.0007762,0.0002778,1.202e-05,0.06757,0.001
160,0.05299,0.01458,0.0005721,0.000223,9.515e-06,0.06234,0.001
170,0.04631,0.01437,0.0005623,0.000188,2.868e-06,0.05974,0.001
180,0.04139,0.01347,0.0004779,0.0001641,1.934e-06,0.05875,0.001
190,0.0378,0.01218,0.0004745,0.000148,1.58e-06,0.05814,0.001
200,0.03631,0.01257,0.0005332,0.0001369,1.841e-06,0.0573,0.001
210,0.0352,0.01263,0.0005314,0.0001291,1.465e-06,0.05624,0.001
220,0.03367,0.01173,0.0004312,0.0001231,1.15e-06,0.05508,0.001
230,0.03301,0.01147,0.0004739,0.0001187,1.041e-06,0.0539,0.001
240,0.03086,0.00928,0.0004207,0.000115,1.065e-06,0.05268,0.001
250,0.03143,0.01034,0.000386,0.0001121,8.906e-07,0.05173,0.001
260,0.03062,0.009605,0.0003989,0.0001095,7.166e-07,0.05049,0.001
270,0.02959,0.008487,0.0003849,0.0001078,5.704e-07,0.04947,0.001
280,0.03017,0.009294,0.0003822,0.0001055,6.876e-07,0.04826,0.001
290,0.03005,0.009241,0.0003412,0.0001039,6.078e-07,0.04704,0.001
300,0.02842,0.007734,0.0003253,0.0001018,5.886e-07,0.04591,0.001
310,0.02813,0.007769,0.0002976,0.0001003,5.612e-07,0.04468,0.001
320,0.02752,0.007478,0.0002863,9.874e-05,5.778e-07,0.04367,0.001
330,0.02724,0.007472,0.000281,9.744e-05,5.25e-07,0.04251,0.001
340,0.02609,0.006581,0.0002581,9.622e-05,6.67e-07,0.04156,0.001
350,0.02648,0.007159,0.0002465,9.534e-05,4.758e-07,0.04046,0.001
360,0.02524,0.006187,0.0002542,9.398e-05,7.823e-07,0.03954,0.001
370,0.02473,0.005924,0.0002244,9.288e-05,6.281e-07,0.03867,0.001
380,0.02355,0.004915,0.0002246,9.204e-05,6.728e-07,0.03773,0.001
390,0.02399,0.005568,0.0002149,9.105e-05,5.21e-07,0.03688,0.001
400,0.02322,0.004852,0.0002148,9.076e-05,4.197e-07,0.03602,0.001
