it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,269.5,1.537,0.0,1.058,0.9952,1.037,0.001
5,240.4,0.9521,0.0,0.9414,0.9963,1.001,0.001
10,206.3,1.261,0.0,0.8057,0.9759,0.9656,0.001
15,168.2,2.337,0.0,0.6539,0.9205,0.9283,0.001
20,125.8,3.974,0.0,0.4861,0.8106,0.8879,0.001
25,82.33,7.211,0.0,0.3143,0.6287,0.853,0.001
30,43.9,12.5,0.0,0.1629,0.3829,0.8444,0.001
35,17.44,20.25,0.0,0.0575,0.1398,0.8845,0.001
40,6.686,28.2,0.0,0.01152,0.009191,0.9521,0.001
45,7.635,33.92,0.0,0.00979,0.01996,0.9948,0.001
50,10.35,36.09,0.0,0.01621,0.05541,1.009,0.001
55,9.243,32.49,0.0,0.01237,0.03849,0.9955,0.001
60,7.509,30.42,0.0,0.005537,0.008208,0.964,0.001
65,6.65,27.03,0.0,0.003174,0.0001824,0.9412,0.001
70,6.906,24.9,0.0,0.004249,0.006945,0.9266,0.001
75,7.127,22.99,0.0,0.005246,0.01327,0.9187,0.001
80,7.384,23.04,0.0,0.004698,0.01337,0.9197,0.001
85,7.34,22.83,0.0,0.003289,0.009699,0.922,0.001
90,7.474,23.11,0.0,0.002034,0.00612,0.9246,0.001
95,7.717,23.28,0.0,0.001286,0.004374,0.9256,0.001
100,8.256,23.97,0.0,0.0009687,0.004439,0.9227,0.001
105,8.364,23.14,0.0,0.0009395,0.005905,0.9185,0.001
110,8.517,22.35,0.0,0.001118,0.008339,0.9132,0.001
115,8.758,21.82,0.0,0.001357,0.0109,0.9088,0.001
120,9.173,21.84,0.0,0.00149,0.01279,0.9056,0.001
125,9.654,22.12,0.0,0.001471,0.0137,0.9036,0.001
130,9.795,21.64,0.0,0.001392,0.0141,0.9021,0.001
135,10.31,22.0,0.0,0.001343,0.01452,0.9005,0.001
140,10.66,21.93,0.0,0.001396,0.01536,0.8985,0.001
145,10.98,21.77,0.0,0.001507,0.01661,0.8966,0.001
150,11.41,21.82,0.0,0.001646,0.01778,0.8942,0.001
155,12.06,22.29,0.0,0.001801,0.01913,0.8921,0.001
160,11.59,20.61,0.0,0.001987,0.0207,0.8896,0.001
165,12.27,21.15,0.0,0.002106,0.02191,0.887,0.001
170,12.87,21.55,0.0,0.002171,0.02282,0.8852,0.001
175,12.98,21.08,0.0,0.002286,0.02383,0.8823,0.001
180,13.06,20.55,0.0,0.002414,0.02507,0.8801,0.001
185,13.3,20.31,0.0,0.002567,0.02642,0.8766,0.001
190,13.8,20.5,0.0,0.002716,0.02788,0.873,0.001
195,14.52,21.01,0.0,0.002858,0.02923,0.8686,0.001
200,14.69,20.71,0.0,0.002935,0.03028,0.8651,0.001
205,14.48,19.85,0.0,0.003054,0.03153,0.8603,0.001
210,14.89,19.86,0.0,0.003289,0.0333,0.8531,0.001
215,15.21,19.81,0.0,0.003353,0.03503,0.8458,0.001
220,15.12,19.17,0.0,0.003526,0.03658,0.8349,0.001
225,15.28,18.98,0.0,0.003431,0.03791,0.8227,0.001
230,14.55,17.57,0.0,0.003507,0.03982,0.8054,0.001
235,13.68,16.1,0.0,0.003445,0.04179,0.7824,0.001
240,12.92,14.84,0.0,0.003335,0.04336,0.7528,0.001
245,12.54,14.08,0.0,0.003228,0.04509,0.7121,0.001
250,11.25,12.33,0.0,0.002977,0.04536,0.6616,0.001
255,9.937,10.72,0.0,0.002429,0.04263,0.6004,0.001
260,8.859,9.521,0.0,0.001695,0.03675,0.5361,0.001
265,7.987,8.553,0.0,0.001133,0.0298,0.4706,0.001
270,8.115,8.674,0.0,0.00076,0.0237,0.4116,0.001
275,7.866,8.281,0.0,0.0006908,0.02041,0.3706,0.001
280,7.463,7.765,0.0,0.0004776,0.01936,0.3416,0.001
285,7.664,7.842,0.0,0.0004556,0.01994,0.3324,0.001
290,7.413,7.393,0.0,0.0006259,0.02204,0.3392,0.001
295,7.629,7.461,0.0,0.0007114,0.02288,0.344,0.001
300,7.247,6.92,0.0,0.0008409,0.02331,0.3488,0.001
305,6.865,6.467,0.0,0.001135,0.02282,0.3434,0.001
310,6.905,6.472,0.0,0.001305,0.02134,0.3307,0.001
315,6.541,6.105,0.0,0.001352,0.01952,0.3202,0.001
320,6.664,6.271,0.0,0.001227,0.01719,0.3079,0.001
325,6.478,6.107,0.0,0.001192,0.0146,0.2959,0.001
330,6.177,5.789,0.0,0.001272,0.01405,0.2899,0.001
335,6.253,5.812,0.0,0.001489,0.01375,0.282,0.001
340,5.969,5.473,0.0,0.001729,0.01255,0.2697,0.001
345,5.545,5.031,0.0,0.001829,0.01146,0.2599,0.001
350,5.274,4.771,0.0,0.001805,0.01031,0.2527,0.001
355,5.507,4.986,0.0,0.001896,0.009404,0.2463,0.001
360,5.501,4.964,0.0,0.001983,0.008195,0.2373,0.001
365,5.089,4.492,0.0,0.002249,0.006913,0.2283,0.001
370,5.107,4.488,0.0,0.00235,0.006209,0.2224,0.001
375,5.127,4.499,0.0,0.002406,0.005178,0.213,0.001
380,4.724,4.066,0.0,0.002545,0.004506,0.2044,0.001
385,4.728,4.038,0.0,0.002684,0.003904,0.197,0.001
390,4.501,3.843,0.0,0.002564,0.003416,0.1974,0.001
395,4.792,4.119,0.0,0.002645,0.002302,0.1859,0.001
400,4.553,3.837,0.0,0.002822,0.001999,0.1749,0.001
405,4.5,3.795,0.0,0.002779,0.002037,0.1725,0.001
410,4.449,3.756,0.0,0.002747,0.001262,0.166,0.001
415,4.463,3.792,0.0,0.00266,0.001028,0.1641,0.001
420,4.298,3.647,0.0,0.00258,0.001215,0.1641,0.001
425,4.274,3.618,0.0,0.002606,0.0009651,0.156,0.001
430,4.213,3.597,0.0,0.002448,0.0009117,0.1557,0.001
435,4.008,3.442,0.0,0.002247,0.0007851,0.1564,0.001
440,3.922,3.345,0.0,0.00229,0.0007536,0.1502,0.001
445,3.789,3.226,0.0,0.002234,0.0008763,0.1491,0.001
450,3.823,3.322,0.0,0.00199,0.000722,0.1472,0.001
455,3.993,3.542,0.0,0.001795,0.0005388,0.1469,0.001
460,3.677,3.241,0.0,0.001731,0.0006405,0.1476,0.001
465,3.621,3.193,0.0,0.001698,0.0006913,0.1489,0.001
470,3.678,3.294,0.0,0.001522,0.0007437,0.1539,0.001
475,3.62,3.257,0.0,0.001434,0.0008127,0.1535,0.001
480,3.668,3.294,0.0,0.001475,0.0009746,0.1515,0.001
485,3.386,3.043,0.0,0.001356,0.0008596,0.1493,0.001
490,3.192,2.887,0.0,0.001207,0.0006764,0.1458,0.001
495,3.463,3.162,0.0,0.001191,0.0006309,0.1402,0.001
500,3.443,3.162,0.0,0.001112,0.0005723,0.1409,0.001
505,3.156,2.91,0.0,0.0009702,0.0005702,0.1457,0.001
510,3.24,2.995,0.0,0.0009668,0.0006635,0.1456,0.001
515,3.121,2.873,0.0,0.0009765,0.0007512,0.1421,0.001
520,3.121,2.896,0.0,0.0008835,0.0007603,0.1389,0.001
525,3.046,2.846,0.0,0.0007865,0.0007656,0.1386,0.001
530,2.837,2.643,0.0,0.0007646,0.0007001,0.1388,0.001
535,2.839,2.65,0.0,0.0007436,0.000629,0.1396,0.001
540,2.765,2.584,0.0,0.0007116,0.0007308,0.1381,0.001
545,2.699,2.538,0.0,0.0006314,0.0006159,0.1335,0.001
550,2.613,2.462,0.0,0.000591,0.0006255,0.131,0.001
555,2.575,2.427,0.0,0.0005823,0.0005763,0.1269,0.001
560,2.506,2.356,0.0,0.0005875,0.0005512,0.1224,0.001
565,2.526,2.384,0.0,0.0005589,0.0005114,0.1233,0.001
570,2.564,2.444,0.0,0.0004759,0.0003384,0.1211,0.001
575,2.315,2.192,0.0,0.0004861,0.0004372,0.1211,0.001
580,2.373,2.255,0.0,0.0004592,0.000489,0.1176,0.001
585,2.215,2.098,0.0,0.0004564,0.0004844,0.1151,0.001
590,2.319,2.202,0.0,0.0004576,0.0004218,0.1138,0.001
595,2.221,2.122,0.0,0.0003867,0.0003204,0.1141,0.001
600,2.045,1.951,0.0,0.0003688,0.0003747,0.1094,0.001
605,2.064,1.964,0.0,0.00039,0.0004466,0.1071,0.001
610,1.998,1.914,0.0,0.0003279,0.0004046,0.1078,0.001
615,1.95,1.877,0.0,0.0002835,0.0003267,0.1067,0.001
620,1.83,1.738,0.0,0.0003593,0.0004649,0.1004,0.001
625,1.824,1.738,0.0,0.0003306,0.000521,0.09911,0.001
630,1.831,1.771,0.0,0.0002337,0.0003189,0.09786,0.001
635,1.816,1.734,0.0,0.0003214,0.0004478,0.09628,0.001
640,1.78,1.701,0.0,0.0003107,0.0003795,0.09494,0.001
645,1.614,1.551,0.0,0.0002434,0.0002443,0.0921,0.001
650,1.564,1.491,0.0,0.0002862,0.0003638,0.08775,0.001
655,1.401,1.331,0.0,0.000274,0.0003724,0.08439,0.001
660,1.449,1.387,0.0,0.0002415,0.0002751,0.08269,0.001
665,1.371,1.316,0.0,0.0002136,0.0002229,0.07966,0.001
670,1.347,1.293,0.0,0.0002099,0.0002108,0.07635,0.001
675,1.366,1.304,0.0,0.0002415,0.0003235,0.07497,0.001
680,1.228,1.18,0.0,0.0001901,0.000228,0.07033,0.001
685,1.175,1.118,0.0,0.0002207,0.0003186,0.06857,0.001
690,1.148,1.102,0.0,0.0001788,0.0002078,0.06488,0.001
695,1.055,0.9941,0.0,0.0002366,0.0003331,0.06265,0.001
700,1.0,0.9535,0.0,0.000183,0.0002194,0.06145,0.001
705,1.052,1.019,0.0,0.0001316,0.0001459,0.05984,0.001
710,0.9363,0.8986,0.0,0.0001469,0.0002072,0.05688,0.001
715,0.8468,0.8053,0.0,0.000161,0.0002435,0.05338,0.001
720,0.8412,0.795,0.0,0.0001795,0.0002733,0.051,0.001
