it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,312.6,6.639,1.971,0.9852,15.01,2.253,0.001
10,60.09,0.7818,0.2461,0.1989,0.1423,0.9994,0.001
20,26.45,0.2453,0.06852,0.08657,0.3901,0.7448,0.001
30,25.76,0.4314,0.1225,0.08503,0.08934,0.6931,0.001
40,17.87,0.3012,0.09123,0.05888,0.07558,0.5885,0.001
50,18.62,0.3155,0.1058,0.06137,0.04766,0.6025,0.001
60,17.34,0.2834,0.09017,0.05707,0.07315,0.581,0.001
70,17.02,0.2741,0.08139,0.05592,0.09453,0.5759,0.001
80,16.59,0.2336,0.07856,0.0545,0.1018,0.569,0.001
90,16.22,0.2326,0.07837,0.05326,0.09294,0.565,0.001
100,15.8,0.2206,0.07738,0.05189,0.08257,0.5604,0.001
110,15.37,0.2231,0.07478,0.05044,0.07869,0.5539,0.001
120,14.89,0.2018,0.07197,0.04885,0.07999,0.5457,0.001
130,14.38,0.2011,0.0685,0.04715,0.0816,0.5366,0.001
140,13.82,0.1706,0.06413,0.04531,0.082,0.5264,0.001
150,13.22,0.1557,0.06066,0.04335,0.08165,0.515,0.001
160,12.6,0.1498,0.05706,0.04126,0.08079,0.5024,0.001
170,11.93,0.1461,0.05278,0.03905,0.07988,0.4884,0.001
180,11.22,0.1235,0.04919,0.03674,0.07847,0.4731,0.001
190,10.5,0.1261,0.04484,0.03434,0.07615,0.4563,0.001
200,9.745,0.0978,0.04104,0.03188,0.07346,0.4383,0.001
210,8.991,0.09456,0.03697,0.02939,0.0701,0.4194,0.001
220,8.227,0.07727,0.03301,0.0269,0.06623,0.4,0.001
230,7.474,0.06566,0.02958,0.02444,0.06173,0.38,0.001
240,6.735,0.04935,0.0261,0.02204,0.05699,0.3598,0.001
250,6.031,0.04779,0.02249,0.01972,0.05216,0.3395,0.001
260,5.351,0.0363,0.01941,0.01751,0.04743,0.3195,0.001
270,4.712,0.03009,0.01648,0.01542,0.04218,0.2996,0.001
280,4.114,0.02459,0.01392,0.01347,0.03711,0.2801,0.001
290,3.558,0.01766,0.01146,0.01166,0.03226,0.2611,0.001
300,3.052,0.0158,0.009459,0.009999,0.02745,0.2427,0.001
310,2.592,0.01195,0.007592,0.008499,0.02308,0.2249,0.001
320,2.183,0.01059,0.006097,0.007158,0.01893,0.2079,0.001
330,1.823,0.009729,0.004819,0.005977,0.01531,0.1918,0.001
340,1.511,0.009368,0.0039,0.004951,0.01224,0.1768,0.001
350,1.245,0.009824,0.003184,0.004076,0.009556,0.1628,0.001
360,1.022,0.009962,0.002664,0.003341,0.007335,0.1501,0.001
370,0.8394,0.01081,0.002253,0.002736,0.005477,0.1387,0.001
380,0.6911,0.01131,0.002072,0.002246,0.003993,0.1287,0.001
390,0.573,0.01137,0.001928,0.001856,0.002884,0.1201,0.001
400,0.4832,0.0139,0.001949,0.001551,0.002047,0.1129,0.001
410,0.4129,0.01465,0.001962,0.001316,0.001416,0.1068,0.001
420,0.3611,0.01678,0.00206,0.001138,0.0009842,0.1018,0.001
430,0.3196,0.01571,0.002157,0.001003,0.0006734,0.09765,0.001
440,0.2912,0.01773,0.002127,0.000903,0.0004798,0.09427,0.001
450,0.2685,0.01746,0.002249,0.0008283,0.000341,0.09146,0.001
460,0.2493,0.015,0.002394,0.0007722,0.0002603,0.08909,0.001
470,0.2359,0.01436,0.002372,0.0007298,0.000203,0.08705,0.001
480,0.2289,0.01724,0.002367,0.0006973,0.0001623,0.08523,0.001
490,0.219,0.01484,0.002427,0.0006719,0.000144,0.08357,0.001
500,0.2109,0.01314,0.002384,0.0006509,0.0001262,0.08207,0.001
