it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,218.8,1.765,0.2049,1.048,1.788,2.32,0.001
2,191.2,1.245,0.1542,0.9318,0.9376,2.208,0.001
3,168.1,0.8831,0.1126,0.8294,0.4126,2.102,0.001
4,148.8,0.6327,0.07963,0.7404,0.1276,2.0,0.001
5,132.8,0.4406,0.05398,0.6634,0.01229,1.903,0.001
6,119.5,0.3124,0.03522,0.597,0.01049,1.811,0.001
7,108.4,0.2548,0.02224,0.5398,0.07891,1.725,0.001
8,98.99,0.2249,0.01404,0.4902,0.1853,1.643,0.001
9,90.93,0.2255,0.009672,0.4469,0.3069,1.567,0.001
10,83.9,0.2825,0.008298,0.4087,0.4285,1.495,0.001
11,77.66,0.2492,0.009119,0.3747,0.5406,1.427,0.001
12,72.03,0.275,0.01153,0.3441,0.6379,1.364,0.001
13,66.88,0.293,0.01505,0.3163,0.7179,1.305,0.001
14,62.13,0.34,0.01927,0.291,0.78,1.25,0.001
15,57.7,0.3212,0.0239,0.2677,0.8246,1.198,0.001
16,53.58,0.3302,0.02865,0.2464,0.8529,1.149,0.001
17,49.74,0.3351,0.03347,0.2268,0.8662,1.104,0.001
18,46.17,0.3578,0.03825,0.2089,0.8661,1.061,0.001
19,42.86,0.3619,0.04292,0.1926,0.8542,1.022,0.001
20,39.8,0.2845,0.04747,0.1779,0.8321,0.9849,0.001
21,37.01,0.3777,0.0519,0.1646,0.8012,0.9509,0.001
22,34.46,0.3225,0.05621,0.1528,0.7631,0.9194,0.001
23,32.15,0.3426,0.06044,0.1423,0.7193,0.8905,0.001
24,30.07,0.3515,0.06457,0.1331,0.671,0.864,0.001
25,28.19,0.3574,0.06864,0.125,0.6197,0.8398,0.001
26,26.52,0.3757,0.07266,0.1179,0.5665,0.8178,0.001
27,25.01,0.3496,0.07659,0.1117,0.5127,0.7978,0.001
28,23.67,0.4093,0.08048,0.1063,0.4593,0.7797,0.001
29,22.46,0.4021,0.08431,0.1015,0.4072,0.7634,0.001
30,21.36,0.4067,0.08804,0.09724,0.3573,0.7487,0.001
31,20.37,0.4058,0.09163,0.09345,0.31,0.7355,0.001
32,19.49,0.4813,0.09513,0.09006,0.266,0.7237,0.001
33,18.68,0.4729,0.09841,0.08701,0.2256,0.7131,0.001
34,17.96,0.5073,0.1016,0.08428,0.1889,0.7037,0.001
35,17.31,0.5126,0.1045,0.08183,0.1561,0.6954,0.001
36,16.73,0.4554,0.1073,0.07967,0.1272,0.688,0.001
37,16.24,0.519,0.1098,0.07779,0.102,0.6814,0.001
38,15.81,0.4824,0.1119,0.07616,0.0805,0.6756,0.001
39,15.45,0.4996,0.1137,0.07478,0.06239,0.6705,0.001
40,15.15,0.5327,0.1153,0.07362,0.04743,0.6659,0.001
41,14.9,0.5653,0.1166,0.07265,0.03532,0.6617,0.001
42,14.69,0.5696,0.1175,0.07183,0.02573,0.6578,0.001
43,14.51,0.5708,0.1181,0.0711,0.01832,0.6541,0.001
44,14.35,0.5573,0.1184,0.07044,0.01275,0.6505,0.001
45,14.21,0.6306,0.1182,0.06979,0.008684,0.647,0.001
46,14.06,0.5752,0.1177,0.06911,0.005813,0.6434,0.001
47,13.91,0.6219,0.1168,0.06839,0.003855,0.6396,0.001
48,13.74,0.5644,0.116,0.0676,0.002572,0.6357,0.001
49,13.57,0.6105,0.1147,0.06674,0.001768,0.6317,0.001
50,13.37,0.5281,0.113,0.0658,0.001296,0.6274,0.001
51,13.17,0.5671,0.1111,0.06479,0.00105,0.6229,0.001
52,12.95,0.5442,0.109,0.06373,0.0009693,0.6182,0.001
53,12.73,0.5539,0.1068,0.06262,0.001023,0.6133,0.001
54,12.5,0.4984,0.1044,0.06149,0.001208,0.6082,0.001
55,12.26,0.4797,0.1019,0.06033,0.00154,0.6029,0.001
56,12.03,0.5006,0.09914,0.05916,0.002045,0.5975,0.001
57,11.8,0.4771,0.09653,0.05798,0.002755,0.5919,0.001
58,11.56,0.4451,0.09383,0.05681,0.0037,0.5862,0.001
59,11.34,0.4829,0.09111,0.05563,0.004901,0.5803,0.001
60,11.11,0.4667,0.08814,0.05447,0.006374,0.5744,0.001
61,10.87,0.3972,0.08547,0.05331,0.008122,0.5684,0.001
