it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,255.6,64.03,0.9477,0.708,42.08,1.463,0.001
10,14.73,2.556,0.0317,0.04834,0.1138,0.9323,0.001
20,13.44,1.958,0.03183,0.04365,0.1863,0.7989,0.001
30,10.01,0.7277,0.008938,0.03206,0.3061,0.641,0.001
40,6.63,0.7671,0.009445,0.02143,0.08873,0.5045,0.001
50,3.733,0.2002,0.002133,0.01204,0.08469,0.3515,0.001
60,1.921,0.1932,0.003061,0.006228,0.01116,0.2807,0.001
70,1.334,0.2623,0.006594,0.004177,0.01305,0.2429,0.001
80,1.171,0.2785,0.006751,0.003597,0.0104,0.2198,0.001
90,0.9428,0.1923,0.004582,0.002931,0.00137,0.1914,0.001
100,0.7589,0.1129,0.00302,0.00239,0.001161,0.1723,0.001
110,0.6333,0.099,0.002216,0.001979,0.00114,0.1591,0.001
120,0.5181,0.09033,0.001857,0.001598,0.0005833,0.1469,0.001
130,0.4231,0.07108,0.001508,0.001302,0.0003714,0.1357,0.001
140,0.3535,0.06254,0.001243,0.001076,0.0002524,0.1271,0.001
150,0.2922,0.04206,0.0009434,0.0009002,0.000202,0.1193,0.001
160,0.2524,0.0379,0.0006984,0.0007712,0.0001446,0.1127,0.001
170,0.2221,0.03352,0.0006109,0.0006747,0.0001154,0.1066,0.001
180,0.2005,0.03087,0.000484,0.0006047,0.0001115,0.1021,0.001
190,0.1828,0.02569,0.0003648,0.0005535,0.0001262,0.0984,0.001
200,0.1718,0.02542,0.0003184,0.0005148,0.0001355,0.09518,0.001
210,0.1599,0.02018,0.000265,0.0004847,0.0001174,0.09236,0.001
220,0.1507,0.01664,0.0002112,0.0004605,0.0001092,0.08992,0.001
230,0.1447,0.01624,0.0001876,0.0004396,0.000138,0.08707,0.001
240,0.1385,0.01488,0.0001664,0.0004208,0.000167,0.08436,0.001
250,0.1346,0.01572,0.0001543,0.000404,0.0001391,0.08198,0.001
260,0.1296,0.01477,0.0001364,0.0003884,0.0001157,0.07969,0.001
270,0.1239,0.01312,0.0001067,0.0003728,0.0001198,0.07732,0.001
280,0.1177,0.01075,0.0001078,0.0003582,0.0001128,0.07516,0.001
290,0.1149,0.01187,9.301e-05,0.000344,0.0001032,0.07305,0.001
300,0.1089,0.009717,0.0001088,0.00033,9.446e-05,0.07078,0.001
310,0.1038,0.008813,8.59e-05,0.0003159,9.647e-05,0.0689,0.001
320,0.09996,0.008762,6.979e-05,0.0003035,7.67e-05,0.0675,0.001
