it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,58.27,0.9143,0.2589,0.2883,0.07126,0.9448,0.001
10,19.35,0.2278,0.04698,0.08515,0.4539,0.6305,0.001
20,13.38,0.6821,0.1373,0.06483,0.04577,0.679,0.001
30,11.57,0.5086,0.1131,0.05644,0.0229,0.6049,0.001
40,10.44,0.3228,0.07725,0.04995,0.06596,0.5425,0.001
50,9.509,0.31,0.07419,0.04569,0.04875,0.5212,0.001
60,8.392,0.3006,0.07279,0.04065,0.02587,0.503,0.001
70,7.065,0.2493,0.05811,0.03402,0.0289,0.4532,0.001
80,5.537,0.1899,0.04234,0.02649,0.02928,0.3943,0.001
90,3.832,0.1427,0.02906,0.01832,0.01943,0.3269,0.001
100,2.165,0.08367,0.01475,0.01025,0.01456,0.2352,0.001
110,0.8676,0.04015,0.004749,0.004058,0.007283,0.1401,0.001
120,0.2034,0.01709,0.0004229,0.0009177,0.002512,0.06231,0.001
130,0.05841,0.01714,0.0004405,0.0002376,0.0006039,0.057,0.001
140,0.06404,0.02335,0.001205,0.0002565,0.0001291,0.07281,0.001
150,0.05532,0.02111,0.001085,0.0002152,0.0001268,0.07278,0.001
160,0.04603,0.01699,0.000767,0.0001797,5.277e-05,0.0668,0.001
170,0.04386,0.0151,0.0005729,0.0001736,3.152e-06,0.06235,0.001
180,0.04378,0.01518,0.0005569,0.0001697,3.401e-05,0.06001,0.001
190,0.04156,0.01263,0.0006165,0.000164,2.891e-05,0.05875,0.001
200,0.0417,0.01381,0.000581,0.0001593,1.005e-05,0.05802,0.001
210,0.04172,0.01422,0.0005862,0.0001558,3.676e-06,0.05739,0.001
220,0.04,0.01196,0.0006131,0.0001529,5.03e-06,0.05663,0.001
230,0.04188,0.01448,0.0006206,0.0001506,7.452e-06,0.05613,0.001
240,0.03977,0.01179,0.0005886,0.0001486,6.992e-06,0.05518,0.001
250,0.04023,0.0123,0.0005814,0.0001468,5.831e-06,0.05462,0.001
260,0.0391,0.01099,0.0005591,0.0001449,5.854e-06,0.05341,0.001
270,0.0397,0.01159,0.0005358,0.0001435,5.303e-06,0.05281,0.001
280,0.03876,0.01047,0.0005902,0.0001419,4.388e-06,0.05216,0.001
290,0.0378,0.009428,0.0005382,0.0001406,3.733e-06,0.051,0.001
300,0.038,0.009546,0.0005055,0.0001396,4.154e-06,0.05033,0.001
310,0.03654,0.008337,0.0005108,0.0001384,3.174e-06,0.04932,0.001
320,0.03664,0.008686,0.0005048,0.0001372,2.723e-06,0.04857,0.001
330,0.03719,0.009504,0.0004669,0.0001361,2.434e-06,0.04775,0.001
340,0.03566,0.008036,0.0005005,0.0001356,1.439e-06,0.04685,0.001
350,0.03532,0.00797,0.0004779,0.0001343,1.562e-06,0.04638,0.001
360,0.03434,0.007187,0.0004766,0.0001333,2.19e-06,0.04526,0.001
370,0.03511,0.008134,0.0004722,0.0001325,1.448e-06,0.04458,0.001
380,0.03372,0.006899,0.0004567,0.0001318,1.291e-06,0.0438,0.001
390,0.03457,0.007854,0.000455,0.0001313,1.177e-06,0.04323,0.001
400,0.03319,0.006705,0.0004463,0.0001302,9.85e-07,0.04263,0.001
410,0.03343,0.007111,0.0004331,0.0001294,1.136e-06,0.04188,0.001
420,0.03244,0.006288,0.0004157,0.0001287,8.963e-07,0.04101,0.001
430,0.03199,0.005989,0.0004108,0.000128,7.53e-07,0.04039,0.001
440,0.0323,0.006419,0.0004313,0.0001273,6.865e-07,0.03977,0.001
450,0.03075,0.005029,0.0004075,0.0001265,8.342e-07,0.0391,0.001
460,0.0307,0.005134,0.0003936,0.0001259,4.222e-07,0.0385,0.001
470,0.03065,0.005227,0.0003857,0.0001252,4.676e-07,0.03798,0.001
480,0.03104,0.005765,0.0003794,0.0001245,6.191e-07,0.03744,0.001
490,0.0305,0.005331,0.0003792,0.0001239,6.625e-07,0.03694,0.001
500,0.02964,0.004614,0.0003706,0.0001233,4.801e-07,0.03639,0.001
510,0.02945,0.00455,0.0003749,0.0001226,3.722e-07,0.03586,0.001
520,0.02977,0.005012,0.000359,0.000122,4.691e-07,0.03548,0.001
530,0.02893,0.004292,0.0003561,0.0001214,2.62e-07,0.03494,0.001
540,0.02935,0.00485,0.0003532,0.0001207,3.987e-07,0.03443,0.001
550,0.02866,0.004284,0.0003538,0.0001201,3.492e-07,0.03406,0.001
560,0.02863,0.004373,0.0003522,0.0001195,4.01e-07,0.03361,0.001
570,0.02787,0.003761,0.0003411,0.0001189,3.396e-07,0.03322,0.001
580,0.02812,0.004091,0.0003413,0.0001184,2.598e-07,0.03281,0.001
590,0.02752,0.003643,0.0003296,0.0001177,3.571e-07,0.0324,0.001
600,0.02783,0.004087,0.0003339,0.000117,4.301e-07,0.03215,0.001
610,0.02751,0.003878,0.0003333,0.0001165,3.401e-07,0.03185,0.001
620,0.02694,0.003443,0.0003265,0.0001158,3.124e-07,0.03148,0.001
630,0.02685,0.003458,0.0003254,0.0001153,2.752e-07,0.03122,0.001
640,0.02678,0.003515,0.0003203,0.0001147,1.389e-07,0.03088,0.001
650,0.02688,0.003753,0.0003133,0.0001141,2.526e-07,0.03057,0.001
660,0.02667,0.003658,0.0003105,0.0001135,2.282e-07,0.03032,0.001
670,0.02646,0.003556,0.0003097,0.000113,3.813e-07,0.03008,0.001
680,0.02608,0.003301,0.0003031,0.0001124,4.487e-07,0.02985,0.001
690,0.02599,0.003337,0.0003039,0.0001117,3.161e-07,0.02953,0.001
700,0.02574,0.003219,0.0003009,0.0001111,2.312e-07,0.02936,0.001
710,0.02547,0.003074,0.0002952,0.0001105,3.563e-07,0.02921,0.001
720,0.02529,0.00297,0.0002909,0.0001101,2.788e-07,0.02893,0.001
730,0.02511,0.00295,0.0002941,0.0001093,4.179e-07,0.02878,0.001
740,0.02525,0.003208,0.0002879,0.0001088,2.441e-07,0.02866,0.001
750,0.02485,0.002926,0.000289,0.0001082,3.588e-07,0.02844,0.001
760,0.02485,0.003034,0.0002857,0.0001076,1.753e-07,0.02826,0.001
770,0.02466,0.00298,0.0002788,0.000107,2.049e-07,0.02808,0.001
780,0.02451,0.00294,0.0002751,0.0001065,2.828e-07,0.02789,0.001
790,0.02443,0.002985,0.0002784,0.0001058,1.511e-07,0.02785,0.001
800,0.02433,0.003003,0.0002759,0.0001053,1.67e-07,0.02759,0.001
810,0.02405,0.002833,0.0002702,0.0001047,3.176e-07,0.02761,0.001
820,0.02392,0.002836,0.0002675,0.0001041,2.248e-07,0.02731,0.001
830,0.02367,0.002705,0.0002672,0.0001035,2.434e-07,0.02721,0.001
840,0.02378,0.002924,0.0002626,0.000103,2.818e-07,0.02704,0.001
850,0.02357,0.002835,0.0002608,0.0001024,1.158e-07,0.02691,0.001
860,0.02319,0.002549,0.0002585,0.0001019,1.403e-07,0.02692,0.001
870,0.02327,0.002759,0.0002589,0.0001012,3.651e-07,0.02672,0.001
880,0.02285,0.002484,0.000253,0.0001006,1.6e-07,0.02659,0.001
890,0.02282,0.002569,0.0002533,9.997e-05,3.545e-07,0.02646,0.001
900,0.02264,0.002516,0.0002507,9.938e-05,1.906e-07,0.02633,0.001
910,0.02267,0.00266,0.0002485,9.881e-05,1.136e-07,0.02623,0.001
920,0.02265,0.002764,0.0002432,9.821e-05,2.301e-07,0.02613,0.001
930,0.02238,0.002625,0.0002398,9.759e-05,1.384e-07,0.02608,0.001
940,0.02222,0.002577,0.0002395,9.701e-05,1.854e-07,0.02598,0.001
950,0.02214,0.002623,0.0002354,9.641e-05,2.458e-07,0.02586,0.001
960,0.02191,0.002493,0.0002322,9.594e-05,2.225e-07,0.02575,0.001
970,0.02187,0.002592,0.0002296,9.522e-05,1.872e-07,0.02567,0.001
980,0.02163,0.002468,0.0002308,9.463e-05,3.822e-07,0.02548,0.001
990,0.02158,0.002543,0.0002256,9.405e-05,2.12e-07,0.02549,0.001
1000,0.02135,0.002413,0.0002225,9.355e-05,2.265e-07,0.02553,0.001
1010,0.0212,0.002392,0.0002198,9.292e-05,1.57e-07,0.02532,0.001
1020,0.02103,0.002349,0.0002191,9.231e-05,1.973e-07,0.02525,0.001
1030,0.02101,0.002454,0.000217,9.171e-05,2.636e-07,0.02509,0.001
1040,0.02077,0.002315,0.0002157,9.117e-05,1.776e-07,0.02505,0.001
1050,0.02071,0.002397,0.0002114,9.05e-05,1.543e-07,0.02489,0.001
1060,0.02057,0.002386,0.0002085,8.986e-05,1.736e-07,0.02485,0.001
1070,0.02064,0.002389,0.0002077,9.022e-05,1.587e-07,0.02465,0.001
1080,0.02444,0.002463,0.0002396,0.0001087,3.101e-08,0.02694,0.001
1090,0.02854,0.002737,0.0002716,0.0001277,1.167e-09,0.02632,0.001
1100,0.02401,0.002386,0.0002428,0.0001069,2.353e-07,0.02677,0.001
1110,0.0215,0.002359,0.0002077,9.466e-05,6.48e-08,0.02476,0.001
1120,0.02068,0.002501,0.0002042,8.986e-05,3.144e-07,0.02528,0.001
1130,0.0196,0.002179,0.0001957,8.611e-05,1.724e-07,0.02425,0.001
1140,0.01946,0.002249,0.0001893,8.508e-05,1.123e-07,0.02411,0.001
1150,0.01977,0.002207,0.0001872,8.688e-05,5.062e-08,0.02417,0.001
1160,0.0504,0.003321,0.0004696,0.000233,1.683e-06,0.04065,0.001
1170,0.02883,0.002532,0.0002827,0.00013,1.327e-06,0.03487,0.001
1180,0.03027,0.002411,0.0002885,0.0001378,3.498e-07,0.02723,0.001
1190,0.01995,0.002136,0.0001996,8.803e-05,6.9e-07,0.02383,0.001
1200,0.01892,0.002275,0.0001822,8.232e-05,2.418e-07,0.02426,0.001
1210,0.01901,0.002054,0.0001795,8.389e-05,5.604e-08,0.02362,0.001
1220,0.01859,0.002127,0.0001757,8.145e-05,1.201e-07,0.02388,0.001
