it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,239.5,0.09527,0.0,0.9379,0.9981,0.9764,0.001
50,9.431,29.33,0.0,0.01769,0.02398,0.9308,0.001
100,9.353,25.44,0.0,0.00339,0.005141,0.9139,0.001
150,10.94,20.13,0.0,0.003175,0.01696,0.8329,0.001
200,4.024,5.386,0.0,0.001719,0.0007461,0.19,0.001
250,3.441,3.71,0.0,0.001223,0.00868,0.1546,0.001
300,3.423,3.166,0.0,0.0008932,0.006695,0.135,0.001
350,2.451,2.272,0.0,0.0006475,0.003394,0.1083,0.001
400,1.143,1.059,0.0,0.0002972,0.001838,0.06451,0.001
450,0.5408,0.5037,0.0,0.0001418,0.0003391,0.02806,0.001
500,0.1885,0.1769,0.0,4.609e-05,1.099e-05,0.01957,0.001
550,0.08268,0.07409,0.0,3.432e-05,1.487e-06,0.01277,0.001
600,0.04839,0.04342,0.0,1.982e-05,1.91e-06,0.009234,0.001
650,0.034,0.03117,0.0,1.125e-05,3.796e-06,0.006532,0.001
700,0.02072,0.01893,0.0,7.147e-06,9.311e-07,0.005887,0.001
750,0.01767,0.0164,0.0,5.057e-06,1.247e-07,0.005499,0.001
800,0.01493,0.01395,0.0,3.918e-06,4.674e-07,0.005789,0.001
850,0.01253,0.0118,0.0,2.881e-06,2.876e-07,0.005633,0.001
900,0.00891,0.008225,0.0,2.724e-06,7.68e-07,0.005524,0.001
950,0.009219,0.008582,0.0,2.539e-06,3.281e-07,0.005148,0.001
1000,0.007601,0.007119,0.0,1.921e-06,2.94e-07,0.005095,0.001
1050,0.007434,0.006923,0.0,2.04e-06,4.818e-08,0.005249,0.001
1100,0.006471,0.006028,0.0,1.769e-06,6.442e-08,0.004857,0.001
1150,0.005111,0.004689,0.0,1.684e-06,2.627e-07,0.004608,0.001
1200,0.004539,0.004093,0.0,1.779e-06,1.989e-07,0.004391,0.001
1250,0.004186,0.003857,0.0,1.312e-06,4.406e-08,0.004092,0.001
1300,0.004594,0.004281,0.0,1.251e-06,4.724e-08,0.003905,0.001
1350,0.003733,0.00345,0.0,1.128e-06,5.566e-08,0.003703,0.001
1400,0.003658,0.003302,0.0,1.417e-06,3.524e-07,0.003591,0.001
1450,0.003219,0.002952,0.0,1.065e-06,2.323e-07,0.003421,0.001
1500,0.003009,0.002772,0.0,9.451e-07,1.001e-07,0.003198,0.001
