it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,51.91,1.24,0.1039,0.2565,0.1004,0.8338,0.001
2,39.7,0.8919,0.1,0.1947,0.1287,0.7824,0.001
3,30.28,0.6678,0.09795,0.1472,0.1468,0.7385,0.001
4,23.46,0.5256,0.09792,0.1129,0.1532,0.7022,0.001
5,18.97,0.4739,0.09816,0.09057,0.149,0.673,0.001
6,16.42,0.5099,0.09902,0.07814,0.1371,0.6496,0.001
7,15.33,0.5453,0.09889,0.07309,0.1209,0.6302,0.001
8,15.16,0.6673,0.09744,0.07265,0.1037,0.613,0.001
9,15.39,0.7054,0.09468,0.07418,0.08802,0.5962,0.001
10,15.6,0.773,0.09005,0.07554,0.07525,0.5786,0.001
11,15.51,0.7607,0.08396,0.07536,0.06596,0.5595,0.001
12,15.01,0.7219,0.07676,0.07302,0.06002,0.5387,0.001
13,14.1,0.6488,0.06879,0.06857,0.05692,0.5165,0.001
14,12.86,0.6134,0.06045,0.06245,0.056,0.4933,0.001
15,11.42,0.5191,0.05186,0.05532,0.05656,0.4698,0.001
16,9.93,0.4423,0.04377,0.04787,0.0579,0.4466,0.001
17,8.494,0.3568,0.03642,0.04071,0.05931,0.4245,0.001
18,7.21,0.3039,0.02985,0.0343,0.06017,0.4039,0.001
19,6.13,0.2496,0.02436,0.02895,0.05997,0.3851,0.001
20,5.275,0.194,0.01998,0.02475,0.05836,0.3682,0.001
21,4.64,0.1953,0.01666,0.02167,0.05524,0.3531,0.001
22,4.186,0.1757,0.01441,0.01953,0.0507,0.3395,0.001
23,3.869,0.1626,0.01309,0.01809,0.04502,0.3272,0.001
24,3.638,0.1804,0.01264,0.01709,0.03857,0.3156,0.001
25,3.445,0.168,0.01291,0.01629,0.03178,0.3046,0.001
26,3.255,0.178,0.01379,0.01551,0.02505,0.2938,0.001
27,3.046,0.1674,0.01508,0.01461,0.01872,0.2833,0.001
28,2.815,0.1902,0.01675,0.01357,0.01309,0.273,0.001
29,2.56,0.1748,0.01865,0.01241,0.008358,0.2632,0.001
30,2.302,0.1837,0.02062,0.0112,0.004668,0.2541,0.001
31,2.056,0.1791,0.02258,0.01002,0.002087,0.2459,0.001
32,1.842,0.1714,0.02449,0.008982,0.0006094,0.2389,0.001
33,1.675,0.173,0.02623,0.008145,0.000145,0.2331,0.001
34,1.562,0.1759,0.02778,0.007559,0.0005236,0.2285,0.001
35,1.503,0.1692,0.02911,0.007233,0.001504,0.2251,0.001
36,1.493,0.1707,0.03021,0.007143,0.002799,0.2227,0.001
37,1.52,0.1727,0.03106,0.007237,0.004115,0.221,0.001
38,1.567,0.1627,0.03151,0.007444,0.005193,0.2198,0.001
39,1.621,0.1695,0.03183,0.00769,0.005853,0.2188,0.001
