it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,45.47,0.3523,0.007446,0.2053,0.8805,0.9162,0.001
2,35.68,0.1289,0.002899,0.1548,0.9442,0.8587,0.001
3,29.8,0.04776,0.00345,0.1256,0.9352,0.8073,0.001
4,26.37,0.06203,0.007968,0.1101,0.8665,0.7606,0.001
5,23.95,0.1183,0.01518,0.1006,0.7617,0.7177,0.001
6,21.66,0.1754,0.02387,0.0921,0.6418,0.6786,0.001
7,19.17,0.2066,0.03363,0.0827,0.5189,0.6448,0.001
8,16.66,0.2808,0.04393,0.07308,0.3991,0.6182,0.001
9,14.47,0.3059,0.05485,0.06485,0.2869,0.6007,0.001
10,12.9,0.328,0.06615,0.05942,0.1873,0.5925,0.001
11,12.09,0.4063,0.07754,0.05732,0.1065,0.5919,0.001
12,11.94,0.4947,0.08714,0.05792,0.04908,0.5957,0.001
13,12.14,0.5491,0.09466,0.0597,0.01594,0.6003,0.001
14,12.35,0.6143,0.09935,0.06105,0.002738,0.6027,0.001
15,12.33,0.6354,0.1017,0.06095,0.001909,0.6016,0.001
16,12.03,0.6237,0.1008,0.05931,0.00584,0.5964,0.001
17,11.5,0.5639,0.09603,0.05664,0.009297,0.5875,0.001
18,10.89,0.5401,0.0908,0.05357,0.01001,0.5754,0.001
19,10.26,0.5215,0.08319,0.05054,0.008064,0.5604,0.001
20,9.661,0.4256,0.07465,0.04767,0.00486,0.5429,0.001
21,9.073,0.4328,0.06571,0.04483,0.002288,0.5233,0.001
22,8.466,0.4019,0.057,0.04184,0.002058,0.502,0.001
23,7.834,0.3607,0.0491,0.03865,0.00527,0.4797,0.001
24,7.197,0.308,0.04129,0.03535,0.01221,0.4573,0.001
25,6.6,0.3016,0.03475,0.03214,0.02234,0.4353,0.001
26,6.072,0.2719,0.02905,0.02923,0.03458,0.4144,0.001
27,5.637,0.2613,0.024,0.02676,0.04756,0.395,0.001
28,5.29,0.2441,0.02002,0.02474,0.05994,0.3769,0.001
29,5.007,0.2147,0.01685,0.02308,0.07065,0.3602,0.001
30,4.76,0.2269,0.01425,0.02164,0.07894,0.3445,0.001
31,4.51,0.2156,0.01211,0.02027,0.08437,0.3297,0.001
32,4.237,0.2056,0.01048,0.01885,0.08679,0.3155,0.001
33,3.933,0.2003,0.00919,0.01735,0.08624,0.3019,0.001
34,3.601,0.1954,0.00812,0.01578,0.08292,0.2888,0.001
35,3.255,0.1908,0.007362,0.0142,0.07717,0.2764,0.001
36,2.909,0.1871,0.006708,0.01266,0.06945,0.2646,0.001
37,2.578,0.1886,0.006242,0.01123,0.06032,0.2536,0.001
38,2.269,0.1864,0.0058,0.00994,0.05042,0.2434,0.001
39,1.989,0.1857,0.005563,0.008785,0.04039,0.2338,0.001
40,1.734,0.1792,0.005245,0.007754,0.03086,0.2248,0.001
41,1.507,0.1823,0.005105,0.006825,0.02235,0.2162,0.001
42,1.304,0.1896,0.004941,0.00598,0.01526,0.2082,0.001
43,1.124,0.1922,0.004798,0.005211,0.009792,0.2005,0.001
44,0.9674,0.1937,0.004708,0.004521,0.006006,0.1932,0.001
45,0.8378,0.205,0.004576,0.003917,0.00379,0.1862,0.001
46,0.7323,0.2093,0.004478,0.003406,0.002903,0.1797,0.001
47,0.6486,0.2061,0.004402,0.002984,0.003017,0.1734,0.001
48,0.5844,0.2092,0.004182,0.002639,0.003764,0.1674,0.001
49,0.5335,0.2147,0.004001,0.002352,0.004789,0.1616,0.001
50,0.4902,0.2221,0.003908,0.002101,0.005793,0.156,0.001
51,0.4474,0.2178,0.003807,0.001869,0.00656,0.1507,0.001
52,0.4045,0.213,0.003636,0.001645,0.006976,0.1458,0.001
53,0.3602,0.2002,0.003402,0.001432,0.007016,0.1413,0.001
54,0.3201,0.2013,0.003295,0.001235,0.006727,0.1373,0.001
55,0.2831,0.1961,0.003128,0.001065,0.006199,0.1339,0.001
56,0.2529,0.1926,0.003023,0.0009312,0.005539,0.131,0.001
57,0.2312,0.1938,0.002885,0.0008365,0.004844,0.1287,0.001
58,0.2131,0.174,0.002764,0.000779,0.00419,0.1267,0.001
59,0.2036,0.1645,0.002688,0.000752,0.003627,0.125,0.001
60,0.2017,0.1694,0.002611,0.0007465,0.003176,0.1234,0.001
61,0.2034,0.1773,0.002526,0.0007532,0.002836,0.1218,0.001
62,0.2012,0.1586,0.00249,0.0007649,0.00259,0.1202,0.001
63,0.2027,0.1562,0.002422,0.000777,0.002419,0.1186,0.001
64,0.2029,0.1478,0.002394,0.0007874,0.002298,0.1171,0.001
65,0.2036,0.1438,0.002358,0.0007953,0.002211,0.1156,0.001
66,0.207,0.1538,0.00236,0.0008004,0.002147,0.1144,0.001
67,0.207,0.1509,0.002326,0.0008023,0.002104,0.1135,0.001
68,0.2087,0.159,0.002295,0.0007999,0.002086,0.1129,0.001
69,0.2041,0.1431,0.002292,0.000792,0.0021,0.1128,0.001
70,0.2026,0.1457,0.002268,0.0007781,0.002155,0.113,0.001
71,0.197,0.1344,0.002259,0.0007581,0.002254,0.1136,0.001
72,0.1923,0.1306,0.002236,0.0007334,0.002399,0.1146,0.001
73,0.1875,0.1282,0.002236,0.000706,0.002582,0.1157,0.001
74,0.1825,0.1245,0.002206,0.0006782,0.002791,0.1169,0.001
75,0.1776,0.1201,0.002189,0.0006517,0.003006,0.1181,0.001
76,0.1732,0.1162,0.002153,0.0006277,0.003207,0.1191,0.001
77,0.1707,0.1187,0.002148,0.0006061,0.003373,0.1198,0.001
78,0.167,0.116,0.002135,0.0005863,0.003483,0.1201,0.001
79,0.1622,0.1102,0.002101,0.0005671,0.003522,0.1201,0.001
80,0.16,0.116,0.002057,0.0005478,0.003485,0.1197,0.001
81,0.1535,0.1074,0.002022,0.0005281,0.00337,0.119,0.001
82,0.1498,0.1104,0.001991,0.0005082,0.003187,0.118,0.001
83,0.1422,0.1001,0.001955,0.0004889,0.002947,0.1168,0.001
84,0.1379,0.1016,0.001923,0.0004709,0.00267,0.1155,0.001
85,0.1311,0.09328,0.001883,0.0004546,0.002373,0.1143,0.001
86,0.1253,0.08751,0.001834,0.0004402,0.002076,0.1132,0.001
87,0.12,0.08182,0.001795,0.0004276,0.001792,0.1123,0.001
88,0.1208,0.09586,0.001758,0.0004162,0.001535,0.1116,0.001
89,0.114,0.08299,0.001723,0.0004057,0.001309,0.1111,0.001
90,0.1141,0.09226,0.001682,0.0003957,0.001119,0.1109,0.001
91,0.1095,0.08514,0.001644,0.0003861,0.0009623,0.1108,0.001
92,0.106,0.08075,0.001608,0.000377,0.000837,0.1108,0.001
93,0.1036,0.07955,0.001576,0.0003682,0.0007381,0.1109,0.001
