it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,25.12,0.06432,0.01104,0.1049,0.8248,0.7086,0.001
2,20.61,0.1364,0.02146,0.08581,0.6852,0.6541,0.001
4,14.69,0.2991,0.05401,0.06471,0.3379,0.6062,0.001
6,12.43,0.4578,0.08975,0.05971,0.07753,0.6165,0.001
8,12.76,0.6551,0.1162,0.06312,0.0003454,0.6315,0.001
10,13.05,0.6658,0.1206,0.06429,0.01072,0.6197,0.001
12,11.97,0.5985,0.1046,0.0591,0.004119,0.585,0.001
14,10.38,0.5062,0.07933,0.05129,0.004113,0.5436,0.001
16,9.192,0.3989,0.05567,0.04453,0.042,0.5067,0.001
18,8.523,0.318,0.03751,0.03981,0.1011,0.4782,0.001
20,8.022,0.2455,0.02496,0.03622,0.1473,0.4534,0.001
22,7.312,0.2293,0.01712,0.03235,0.1617,0.4259,0.001
24,6.325,0.2177,0.01174,0.02787,0.1444,0.3923,0.001
26,5.167,0.2178,0.008442,0.02302,0.1072,0.3546,0.001
28,4.041,0.2134,0.00601,0.01845,0.06527,0.3173,0.001
30,3.093,0.2314,0.003791,0.01455,0.03141,0.2836,0.001
32,2.35,0.2326,0.002134,0.01134,0.01122,0.2529,0.001
34,1.787,0.2435,0.001374,0.008723,0.002711,0.2236,0.001
36,1.353,0.2544,0.001925,0.006589,0.0004601,0.1968,0.001
38,1.035,0.2607,0.004028,0.004985,0.0002206,0.1778,0.001
40,0.8332,0.2569,0.007019,0.003954,0.0002523,0.1697,0.001
42,0.7239,0.2615,0.009227,0.003384,0.0002488,0.1691,0.001
44,0.6593,0.2502,0.009911,0.003057,0.0002425,0.1683,0.001
46,0.5882,0.2242,0.008803,0.002718,0.0002677,0.1624,0.001
48,0.4888,0.2052,0.006352,0.002239,0.0003582,0.1512,0.001
50,0.368,0.1712,0.00359,0.001666,0.0005258,0.1376,0.001
52,0.2574,0.148,0.001559,0.001133,0.0007087,0.1245,0.001
54,0.1765,0.1195,0.0006064,0.0007523,0.0007847,0.1133,0.001
56,0.1336,0.1046,0.0006672,0.00055,0.000676,0.1047,0.001
58,0.1194,0.0942,0.001363,0.0004883,0.0004374,0.09922,0.001
60,0.1215,0.081,0.002286,0.0005097,0.0002136,0.09707,0.001
62,0.1319,0.07681,0.003284,0.0005607,0.0001114,0.09732,0.001
64,0.141,0.07244,0.0039,0.0006051,0.0001222,0.09822,0.001
66,0.1454,0.07216,0.004335,0.0006217,0.0001614,0.09865,0.001
68,0.1427,0.07344,0.004302,0.0006049,0.0001615,0.09863,0.001
70,0.1317,0.06278,0.004145,0.0005615,0.0001254,0.09864,0.001
72,0.12,0.06297,0.003671,0.0005035,0.0001036,0.09875,0.001
74,0.108,0.0628,0.003209,0.0004431,0.0001341,0.09863,0.001
76,0.09587,0.0565,0.002761,0.0003888,0.0002056,0.09813,0.001
78,0.08796,0.05867,0.002243,0.0003455,0.0002724,0.09757,0.001
80,0.08118,0.05575,0.00175,0.0003154,0.0002963,0.09735,0.001
82,0.07882,0.06041,0.00136,0.0002979,0.0002744,0.09743,0.001
84,0.07547,0.05471,0.001076,0.0002896,0.0002303,0.09753,0.001
86,0.07395,0.05221,0.0009098,0.0002857,0.0001893,0.09751,0.001
88,0.07419,0.0558,0.0007679,0.0002812,0.0001631,0.09758,0.001
90,0.07291,0.0556,0.0007478,0.0002736,0.0001515,0.0979,0.001
92,0.06901,0.04882,0.0007244,0.0002628,0.0001504,0.09829,0.001
94,0.06747,0.05052,0.0007706,0.0002505,0.000155,0.09851,0.001
96,0.06497,0.04893,0.0008221,0.0002385,0.0001593,0.09857,0.001
98,0.06335,0.04928,0.0009012,0.0002278,0.0001564,0.09863,0.001
100,0.0616,0.04812,0.001043,0.000219,0.0001438,0.09874,0.001
102,0.06058,0.04847,0.001125,0.0002117,0.0001252,0.09875,0.001
104,0.06027,0.05007,0.001196,0.0002059,0.0001075,0.09859,0.001
106,0.05859,0.0471,0.001274,0.000201,9.508e-05,0.09846,0.001
108,0.05861,0.04869,0.001333,0.0001965,8.812e-05,0.09849,0.001
110,0.05779,0.04791,0.001381,0.0001921,8.457e-05,0.09861,0.001
112,0.05685,0.04713,0.00136,0.0001874,8.302e-05,0.09867,0.001
114,0.05517,0.04431,0.001388,0.0001826,8.343e-05,0.09874,0.001
116,0.05456,0.04435,0.001373,0.000178,8.569e-05,0.09887,0.001
118,0.05541,0.04792,0.001347,0.0001739,8.853e-05,0.09902,0.001
120,0.05482,0.04756,0.001313,0.0001702,9.016e-05,0.0991,0.001
122,0.05299,0.04403,0.001251,0.0001669,8.96e-05,0.09908,0.001
124,0.05323,0.04533,0.001231,0.0001641,8.715e-05,0.09906,0.001
