it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,204.0,26.8,0.0,0.8027,0.6479,0.633,0.001
2,156.8,19.05,0.0,0.6134,0.6587,0.633,0.001
4,91.23,10.38,0.0,0.3519,0.6219,0.633,0.001
6,57.5,10.85,0.0,0.2189,0.5133,0.8136,0.001
8,42.83,15.48,0.0,0.1623,0.3692,0.8136,0.001
10,33.89,21.22,0.0,0.1281,0.2291,0.9406,0.001
12,23.75,25.17,0.0,0.08863,0.1173,0.9406,0.001
14,12.99,27.51,0.0,0.04598,0.04238,0.9406,0.001
16,5.28,30.01,0.0,0.01461,0.005332,0.9534,0.001
18,3.126,33.02,0.0,0.004528,0.002564,0.9534,0.001
20,5.79,36.07,0.0,0.01305,0.02438,0.9471,0.001
22,9.859,38.65,0.0,0.02701,0.05463,0.9471,0.001
24,12.04,39.92,0.0,0.03386,0.07696,0.9471,0.001
26,11.55,39.88,0.0,0.03072,0.08285,0.966,0.001
28,9.705,38.99,0.0,0.0228,0.07318,0.966,0.001
30,8.067,37.54,0.0,0.01617,0.05422,0.9842,0.001
32,7.233,36.22,0.0,0.01282,0.0331,0.9842,0.001
34,6.711,34.43,0.0,0.01093,0.01542,0.9842,0.001
36,6.037,32.59,0.0,0.00842,0.004257,0.9622,0.001
38,5.239,30.6,0.0,0.005449,0.000179,0.9622,0.001
40,4.81,29.07,0.0,0.003704,0.00172,0.9068,0.001
42,4.96,27.74,0.0,0.004175,0.006389,0.9068,0.001
44,5.492,26.75,0.0,0.006038,0.01174,0.9068,0.001
46,5.968,26.07,0.0,0.007565,0.016,0.8702,0.001
48,6.161,25.82,0.0,0.007751,0.01827,0.8702,0.001
50,6.078,25.55,0.0,0.006908,0.01833,0.8756,0.001
52,5.999,25.6,0.0,0.005914,0.01654,0.8756,0.001
54,6.025,25.85,0.0,0.005215,0.0136,0.8756,0.001
56,6.087,26.14,0.0,0.004625,0.01031,0.8925,0.001
58,6.142,26.55,0.0,0.003887,0.007324,0.8925,0.001
60,6.167,26.83,0.0,0.003104,0.005002,0.893,0.001
62,6.247,27.02,0.0,0.002584,0.003437,0.893,0.001
64,6.425,27.22,0.0,0.002425,0.002544,0.893,0.001
66,6.587,27.14,0.0,0.002426,0.002171,0.8854,0.001
68,6.742,27.09,0.0,0.002358,0.002197,0.8854,0.001
70,6.834,26.86,0.0,0.002214,0.002574,0.8821,0.001
72,6.893,26.44,0.0,0.002123,0.00331,0.8821,0.001
74,6.991,26.07,0.0,0.002155,0.004429,0.8821,0.001
76,7.091,25.64,0.0,0.002263,0.005913,0.876,0.001
78,7.188,25.2,0.0,0.002386,0.007675,0.876,0.001
80,7.279,24.75,0.0,0.002521,0.009562,0.8618,0.001
82,7.367,24.3,0.0,0.002678,0.01139,0.8618,0.001
84,7.479,23.96,0.0,0.002824,0.013,0.8618,0.001
86,7.593,23.71,0.0,0.002901,0.01428,0.8495,0.001
88,7.681,23.46,0.0,0.00289,0.01519,0.8495,0.001
90,7.749,23.22,0.0,0.002815,0.01578,0.8439,0.001
92,7.918,23.35,0.0,0.002713,0.01614,0.8439,0.001
94,7.943,23.01,0.0,0.002601,0.01637,0.8439,0.001
96,8.073,23.02,0.0,0.002493,0.01661,0.8381,0.001
98,8.153,22.86,0.0,0.002404,0.01694,0.8381,0.001
100,8.203,22.59,0.0,0.002346,0.01744,0.829,0.001
102,8.283,22.39,0.0,0.002319,0.01816,0.829,0.001
104,8.42,22.34,0.0,0.002314,0.0191,0.829,0.001
106,8.499,22.12,0.0,0.002327,0.02025,0.8195,0.001
108,8.559,21.84,0.0,0.002357,0.02158,0.8195,0.001
110,8.664,21.67,0.0,0.002406,0.02304,0.81,0.001
112,8.713,21.36,0.0,0.002466,0.02457,0.81,0.001
114,8.844,21.26,0.0,0.002535,0.02611,0.81,0.001
116,8.881,20.93,0.0,0.0026,0.02758,0.7991,0.001
118,8.999,20.83,0.0,0.002651,0.02894,0.7991,0.001
120,9.099,20.7,0.0,0.002678,0.03015,0.7887,0.001
122,9.175,20.53,0.0,0.002684,0.03122,0.7887,0.001
124,9.303,20.5,0.0,0.002676,0.03216,0.7887,0.001
126,9.477,20.59,0.0,0.002663,0.03302,0.7794,0.001
128,9.468,20.25,0.0,0.002646,0.03379,0.7794,0.001
130,9.624,20.29,0.0,0.002641,0.03458,0.7696,0.001
132,9.746,20.24,0.0,0.00265,0.03541,0.7696,0.001
134,9.639,19.69,0.0,0.002658,0.03629,0.7696,0.001
136,9.716,19.55,0.0,0.002673,0.03726,0.7598,0.001
138,9.812,19.45,0.0,0.002701,0.03831,0.7598,0.001
140,9.855,19.23,0.0,0.002739,0.03941,0.7496,0.001
142,9.974,19.17,0.0,0.002781,0.04051,0.7496,0.001
144,9.921,18.76,0.0,0.002827,0.04158,0.7496,0.001
146,10.04,18.71,0.0,0.002872,0.04263,0.7385,0.001
148,10.16,18.67,0.0,0.002911,0.04364,0.7385,0.001
150,10.11,18.3,0.0,0.00294,0.04457,0.7273,0.001
152,10.03,17.88,0.0,0.002967,0.04547,0.7273,0.001
154,10.23,18.01,0.0,0.00299,0.04627,0.7273,0.001
156,10.27,17.84,0.0,0.003012,0.04697,0.7156,0.001
158,10.43,17.91,0.0,0.00303,0.04759,0.7156,0.001
160,10.25,17.34,0.0,0.00305,0.04821,0.7037,0.001
162,10.31,17.22,0.0,0.003064,0.04883,0.7037,0.001
164,10.52,17.39,0.0,0.003072,0.04943,0.7037,0.001
166,10.43,17.01,0.0,0.003091,0.05,0.6916,0.001
168,10.3,16.55,0.0,0.003127,0.05058,0.6916,0.001
170,10.38,16.47,0.0,0.003165,0.05117,0.6779,0.001
172,10.25,16.04,0.0,0.003198,0.0517,0.6779,0.001
174,10.41,16.11,0.0,0.003229,0.05216,0.6779,0.001
176,10.32,15.76,0.0,0.003259,0.05256,0.6637,0.001
178,10.33,15.58,0.0,0.003275,0.0529,0.6637,0.001
180,10.31,15.38,0.0,0.003271,0.05321,0.6496,0.001
182,10.18,14.99,0.0,0.003265,0.05341,0.6496,0.001
184,10.28,14.99,0.0,0.003267,0.05358,0.6496,0.001
186,10.32,14.89,0.0,0.003279,0.05368,0.6339,0.001
