it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,266.4,0.0446,0.0,1.046,0.9987,1.006,0.001
5,240.8,0.029,0.0,0.9432,0.9985,0.9737,0.001
10,212.7,0.2548,0.0,0.8312,0.9849,0.9428,0.001
15,185.1,0.7134,0.0,0.7213,0.9554,0.9103,0.001
20,156.5,1.473,0.0,0.6075,0.9048,0.8844,0.001
25,128.0,2.635,0.0,0.4944,0.8304,0.8592,0.001
30,101.3,4.224,0.0,0.3889,0.7348,0.8397,0.001
35,77.86,6.039,0.0,0.2961,0.6254,0.8282,0.001
40,57.79,8.14,0.0,0.2167,0.5076,0.8231,0.001
45,40.76,10.37,0.0,0.1491,0.385,0.8257,0.001
50,27.07,13.3,0.0,0.09411,0.2654,0.8369,0.001
55,17.05,16.37,0.0,0.05299,0.1608,0.8531,0.001
60,10.72,19.55,0.0,0.02562,0.08106,0.8731,0.001
65,7.526,22.41,0.0,0.01006,0.03067,0.8937,0.001
70,6.714,25.23,0.0,0.00317,0.006765,0.9111,0.001
75,6.942,26.51,0.0,0.001252,0.0002865,0.9216,0.001
80,7.541,27.18,0.0,0.001164,0.0006003,0.9242,0.001
85,7.988,27.12,0.0,0.001193,0.00107,0.9191,0.001
90,8.033,25.91,0.0,0.001025,0.0004517,0.9078,0.001
95,8.117,24.86,0.0,0.0009818,0.0001172,0.8925,0.001
100,8.132,23.39,0.0,0.001319,0.00113,0.8749,0.001
105,8.314,22.32,0.0,0.001945,0.003205,0.857,0.001
110,8.375,21.05,0.0,0.002527,0.00521,0.8393,0.001
115,8.51,20.29,0.0,0.002801,0.006311,0.8225,0.001
120,8.604,19.68,0.0,0.002804,0.006581,0.8064,0.001
125,8.656,19.11,0.0,0.002653,0.006369,0.7904,0.001
130,8.804,18.79,0.0,0.002515,0.006169,0.7743,0.001
135,8.685,17.88,0.0,0.002438,0.006242,0.757,0.001
140,8.685,17.24,0.0,0.002434,0.006721,0.7395,0.001
145,8.706,16.67,0.0,0.002445,0.007601,0.7223,0.001
150,8.896,16.44,0.0,0.00253,0.008849,0.7068,0.001
155,8.568,15.25,0.0,0.002548,0.0102,0.6928,0.001
160,8.647,14.86,0.0,0.002656,0.01188,0.6798,0.001
165,8.63,14.37,0.0,0.002635,0.0135,0.6681,0.001
170,8.58,13.86,0.0,0.002611,0.01499,0.6575,0.001
175,8.491,13.32,0.0,0.002562,0.01621,0.6467,0.001
180,8.531,13.04,0.0,0.002478,0.01702,0.6345,0.001
185,8.491,12.65,0.0,0.002394,0.01781,0.6233,0.001
190,8.451,12.31,0.0,0.002258,0.01871,0.6116,0.001
195,8.4,11.96,0.0,0.002114,0.01963,0.6002,0.001
200,8.104,11.27,0.0,0.001958,0.02065,0.5868,0.001
205,8.04,11.0,0.0,0.001669,0.02164,0.5729,0.001
210,7.97,10.69,0.0,0.001497,0.02271,0.5587,0.001
215,7.832,10.3,0.0,0.001305,0.02425,0.5435,0.001
220,7.691,9.92,0.0,0.001148,0.02585,0.5268,0.001
225,7.111,8.949,0.0,0.001046,0.02765,0.509,0.001
230,7.205,8.89,0.0,0.0009809,0.02869,0.4905,0.001
235,6.991,8.431,0.0,0.0009581,0.02931,0.4719,0.001
