it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,163.7,22.87,0.0,0.6422,0.6136,0.6512,0.001
5,65.89,10.84,0.0,0.2527,0.5058,0.7978,0.001
10,27.78,16.36,0.0,0.1042,0.2351,0.9316,0.001
15,11.9,25.4,0.0,0.04173,0.04036,0.9775,0.001
20,2.909,31.83,0.0,0.003089,0.0029,0.9759,0.001
25,7.433,36.85,0.0,0.01657,0.04395,0.9742,0.001
30,8.049,37.26,0.0,0.01624,0.05252,0.9863,0.001
35,5.791,34.66,0.0,0.006518,0.02338,0.9923,0.001
40,5.208,31.51,0.0,0.003983,0.002251,0.9719,0.001
45,4.909,28.67,0.0,0.002395,0.001895,0.9361,0.001
50,5.679,27.12,0.0,0.004471,0.008028,0.9151,0.001
55,6.071,26.88,0.0,0.004393,0.008961,0.9201,0.001
60,6.306,27.45,0.0,0.003157,0.005371,0.9335,0.001
65,6.656,28.09,0.0,0.002238,0.00212,0.9373,0.001
70,7.079,28.5,0.0,0.001694,0.000854,0.9332,0.001
75,7.533,28.43,0.0,0.001686,0.0008291,0.9305,0.001
80,7.895,27.9,0.0,0.001786,0.001722,0.9289,0.001
85,8.263,27.21,0.0,0.00215,0.003499,0.9234,0.001
90,8.634,26.6,0.0,0.002501,0.005491,0.9159,0.001
95,9.026,26.27,0.0,0.002692,0.00683,0.9115,0.001
100,9.384,26.05,0.0,0.002656,0.007401,0.9096,0.001
105,9.775,25.98,0.0,0.002575,0.007799,0.9061,0.001
110,10.05,25.55,0.0,0.002571,0.008616,0.9008,0.001
115,10.46,25.42,0.0,0.002663,0.01004,0.8954,0.001
120,10.72,24.89,0.0,0.002811,0.01197,0.8897,0.001
125,11.06,24.58,0.0,0.002985,0.01417,0.8829,0.001
130,11.31,24.11,0.0,0.003121,0.0163,0.876,0.001
135,11.61,23.82,0.0,0.003188,0.01824,0.8693,0.001
140,11.92,23.61,0.0,0.003221,0.02003,0.8623,0.001
145,12.08,23.07,0.0,0.003286,0.02202,0.8543,0.001
150,12.26,22.59,0.0,0.00337,0.02421,0.8457,0.001
155,12.49,22.25,0.0,0.003456,0.02644,0.8364,0.001
160,12.46,21.44,0.0,0.003536,0.02868,0.8257,0.001
165,12.53,20.85,0.0,0.003608,0.03099,0.8133,0.001
170,12.54,20.22,0.0,0.003653,0.03325,0.7992,0.001
175,12.47,19.5,0.0,0.003659,0.03533,0.7826,0.001
180,12.19,18.48,0.0,0.003665,0.03735,0.7629,0.001
185,11.93,17.55,0.0,0.003632,0.03923,0.7402,0.001
190,11.44,16.35,0.0,0.003535,0.04085,0.7137,0.001
195,11.01,15.32,0.0,0.003379,0.04177,0.6834,0.001
200,10.28,13.91,0.0,0.003182,0.04199,0.6498,0.001
205,9.843,13.02,0.0,0.002947,0.04178,0.6144,0.001
210,9.175,11.86,0.0,0.002684,0.04096,0.5772,0.001
215,8.826,11.21,0.0,0.002371,0.0394,0.5416,0.001
220,8.341,10.45,0.0,0.001978,0.03696,0.5087,0.001
225,8.018,9.886,0.0,0.001711,0.03512,0.4806,0.001
230,7.827,9.496,0.0,0.001512,0.03361,0.4555,0.001
235,7.703,9.202,0.0,0.001342,0.03183,0.4355,0.001
240,6.919,8.076,0.0,0.001235,0.02971,0.4215,0.001
245,6.502,7.427,0.0,0.001189,0.02802,0.4084,0.001
250,6.315,7.077,0.0,0.001144,0.02622,0.3952,0.001
255,6.2,6.835,0.0,0.001055,0.02535,0.3828,0.001
260,5.494,5.907,0.0,0.00101,0.0244,0.3673,0.001
265,5.34,5.634,0.0,0.0009926,0.02318,0.3468,0.001
270,4.973,5.155,0.0,0.0009038,0.0215,0.3314,0.001
275,4.62,4.701,0.0,0.0008601,0.01911,0.3131,0.001
280,4.544,4.574,0.0,0.0007608,0.01702,0.2954,0.001
285,4.072,4.005,0.0,0.0007691,0.01496,0.2748,0.001
290,3.896,3.797,0.0,0.0006318,0.01337,0.2556,0.001
295,3.582,3.441,0.0,0.0005679,0.0112,0.2368,0.001
300,3.261,3.07,0.0,0.0005714,0.009555,0.2146,0.001
305,2.804,2.653,0.0,0.0004374,0.008348,0.1975,0.001
310,2.408,2.277,0.0,0.0003753,0.007286,0.182,0.001
315,2.293,2.165,0.0,0.000386,0.006317,0.1658,0.001
320,1.97,1.855,0.0,0.0003362,0.006061,0.1499,0.001
325,1.658,1.557,0.0,0.0002908,0.005716,0.1397,0.001
330,1.53,1.44,0.0,0.0002588,0.004918,0.1294,0.001
335,1.463,1.381,0.0,0.0002306,0.004875,0.1201,0.001
340,1.217,1.146,0.0,0.0001877,0.004859,0.1132,0.001
345,1.07,1.007,0.0,0.0001658,0.004393,0.107,0.001
350,1.002,0.9491,0.0,0.000128,0.004246,0.1007,0.001
355,0.8738,0.8264,0.0,0.0001084,0.004063,0.09263,0.001
360,0.8153,0.7682,0.0,0.0001172,0.003558,0.08611,0.001
365,0.7408,0.7044,0.0,7.857e-05,0.003348,0.08277,0.001
370,0.7553,0.7227,0.0,7.338e-05,0.002847,0.07908,0.001
375,0.7006,0.6699,0.0,6.985e-05,0.002652,0.07477,0.001
380,0.6995,0.6705,0.0,6.351e-05,0.002623,0.07019,0.001
385,0.5779,0.549,0.0,6.893e-05,0.002326,0.06646,0.001
390,0.5695,0.5433,0.0,6.051e-05,0.002216,0.06417,0.001
395,0.5289,0.5033,0.0,6.205e-05,0.00202,0.06146,0.001
400,0.5089,0.4841,0.0,6.165e-05,0.001891,0.05917,0.001
405,0.5175,0.4948,0.0,5.648e-05,0.001713,0.05887,0.001
410,0.5301,0.5078,0.0,5.585e-05,0.001666,0.05801,0.001
415,0.4639,0.4421,0.0,5.444e-05,0.001646,0.05536,0.001
420,0.4487,0.4268,0.0,5.664e-05,0.001552,0.05318,0.001
425,0.4497,0.4275,0.0,5.799e-05,0.001549,0.05118,0.001
430,0.4519,0.4303,0.0,5.998e-05,0.001325,0.04864,0.001
435,0.3848,0.3643,0.0,5.592e-05,0.001293,0.04644,0.001
440,0.3565,0.3355,0.0,6.125e-05,0.001143,0.04464,0.001
445,0.3791,0.3608,0.0,5.161e-05,0.001079,0.04356,0.001
450,0.3517,0.3326,0.0,5.463e-05,0.001083,0.04293,0.001
455,0.3255,0.307,0.0,5.344e-05,0.001041,0.04214,0.001
460,0.3399,0.3208,0.0,5.5e-05,0.00106,0.04083,0.001
465,0.3272,0.3092,0.0,5.29e-05,0.000955,0.03957,0.001
470,0.2662,0.249,0.0,5.098e-05,0.000873,0.03854,0.001
475,0.2991,0.2828,0.0,4.855e-05,0.0008302,0.03764,0.001
480,0.3253,0.3077,0.0,5.442e-05,0.0007956,0.03667,0.001
485,0.3065,0.29,0.0,4.801e-05,0.0008955,0.03537,0.001
490,0.267,0.2507,0.0,4.955e-05,0.0007873,0.03518,0.001
495,0.2487,0.2335,0.0,4.549e-05,0.000762,0.03431,0.001
500,0.2583,0.2418,0.0,5.081e-05,0.0007684,0.0337,0.001
505,0.2485,0.233,0.0,4.677e-05,0.0007661,0.03198,0.001
510,0.2445,0.2293,0.0,4.859e-05,0.0006118,0.03151,0.001
515,0.2611,0.2462,0.0,4.494e-05,0.0007336,0.03188,0.001
520,0.2254,0.2113,0.0,4.381e-05,0.0006244,0.02992,0.001
525,0.2283,0.2144,0.0,4.351e-05,0.0006,0.0298,0.001
530,0.2522,0.2379,0.0,4.548e-05,0.0005853,0.02918,0.001
535,0.255,0.2415,0.0,4.429e-05,0.0004999,0.02827,0.001
540,0.2122,0.1989,0.0,4.299e-05,0.0005239,0.02776,0.001
545,0.2042,0.1911,0.0,4.322e-05,0.0004646,0.02734,0.001
550,0.2045,0.1908,0.0,4.503e-05,0.0004994,0.02748,0.001
555,0.1737,0.1595,0.0,4.683e-05,0.0004981,0.02623,0.001
560,0.1928,0.1775,0.0,5.26e-05,0.0004357,0.025,0.001
565,0.1701,0.1555,0.0,4.938e-05,0.0004516,0.02445,0.001
570,0.1744,0.1612,0.0,4.481e-05,0.000402,0.02363,0.001
575,0.1826,0.1701,0.0,4.087e-05,0.0004607,0.02294,0.001
580,0.154,0.1415,0.0,4.188e-05,0.0003946,0.02219,0.001
585,0.1554,0.143,0.0,4.181e-05,0.0003893,0.02183,0.001
590,0.167,0.1551,0.0,4.068e-05,0.0003435,0.02037,0.001
595,0.1532,0.1422,0.0,3.732e-05,0.0003252,0.0204,0.001
600,0.1548,0.1437,0.0,3.795e-05,0.000322,0.02086,0.001
605,0.1512,0.1406,0.0,3.577e-05,0.0003337,0.02097,0.001
610,0.1231,0.1112,0.0,4.108e-05,0.0003196,0.0194,0.001
615,0.1343,0.1236,0.0,3.676e-05,0.0003032,0.01841,0.001
620,0.1503,0.1401,0.0,3.527e-05,0.0002705,0.01864,0.001
625,0.1298,0.1198,0.0,3.469e-05,0.0002621,0.01791,0.001
630,0.1296,0.1193,0.0,3.591e-05,0.0002558,0.01836,0.001
635,0.1231,0.1132,0.0,3.446e-05,0.0002749,0.01797,0.001
640,0.1268,0.1165,0.0,3.675e-05,0.0002319,0.0175,0.001
645,0.1122,0.1021,0.0,3.567e-05,0.0002442,0.01637,0.001
650,0.1037,0.09431,0.0,3.32e-05,0.0002138,0.01632,0.001
655,0.1027,0.09385,0.0,3.082e-05,0.0002221,0.01564,0.001
660,0.1149,0.1058,0.0,3.246e-05,0.0002122,0.01601,0.001
665,0.09428,0.08517,0.0,3.243e-05,0.0002013,0.01579,0.001
670,0.09896,0.08984,0.0,3.235e-05,0.0002069,0.01584,0.001
675,0.1072,0.09836,0.0,3.153e-05,0.0001825,0.01471,0.001
680,0.1015,0.09279,0.0,3.092e-05,0.0001864,0.01472,0.001
685,0.08656,0.07826,0.0,2.934e-05,0.0001916,0.01424,0.001
690,0.08656,0.07814,0.0,3.05e-05,0.0001575,0.01341,0.001
695,0.08286,0.07422,0.0,3.12e-05,0.0001671,0.01403,0.001
700,0.08497,0.07674,0.0,2.975e-05,0.0001587,0.01359,0.001
705,0.09066,0.08252,0.0,2.955e-05,0.0001502,0.01272,0.001
710,0.0795,0.07179,0.0,2.791e-05,0.0001455,0.0128,0.001
715,0.08003,0.07173,0.0,3.041e-05,0.000139,0.01237,0.001
720,0.07969,0.07203,0.0,2.817e-05,0.000123,0.01195,0.001
725,0.07619,0.06888,0.0,2.692e-05,0.000117,0.01244,0.001
730,0.07605,0.06855,0.0,2.737e-05,0.0001321,0.01215,0.001
735,0.07249,0.06512,0.0,2.708e-05,0.0001204,0.01159,0.001
740,0.08254,0.07542,0.0,2.618e-05,0.0001141,0.01157,0.001
745,0.07834,0.07134,0.0,2.589e-05,0.0001049,0.01153,0.001
750,0.07262,0.06557,0.0,2.605e-05,0.0001073,0.01081,0.001
755,0.0633,0.05614,0.0,2.665e-05,9.944e-05,0.01044,0.001
760,0.07371,0.06692,0.0,2.547e-05,8.595e-05,0.01031,0.001
765,0.05963,0.05319,0.0,2.378e-05,9.836e-05,0.01067,0.001
770,0.06747,0.06098,0.0,2.406e-05,9.567e-05,0.01032,0.001
775,0.06267,0.05591,0.0,2.528e-05,8.726e-05,0.008932,0.001
780,0.06564,0.05918,0.0,2.436e-05,7.394e-05,0.009677,0.001
785,0.06418,0.05789,0.0,2.404e-05,5.651e-05,0.009559,0.001
790,0.05983,0.05322,0.0,2.475e-05,8.588e-05,0.008991,0.001
795,0.05312,0.04687,0.0,2.365e-05,6.666e-05,0.008281,0.001
800,0.05196,0.04585,0.0,2.3e-05,7.24e-05,0.01037,0.001
805,0.05327,0.04741,0.0,2.208e-05,6.988e-05,0.009225,0.001
810,0.05368,0.04764,0.0,2.254e-05,8.102e-05,0.009006,0.001
815,0.05283,0.04683,0.0,2.272e-05,6.387e-05,0.00855,0.001
820,0.05185,0.04598,0.0,2.23e-05,5.998e-05,0.008428,0.001
825,0.05471,0.04924,0.0,2.075e-05,5.859e-05,0.008123,0.001
830,0.05027,0.04478,0.0,2.084e-05,5.689e-05,0.008113,0.001
835,0.04867,0.04327,0.0,2.055e-05,5.222e-05,0.007901,0.001
840,0.04898,0.04339,0.0,2.132e-05,5.066e-05,0.007723,0.001
845,0.04826,0.04293,0.0,2.042e-05,4.505e-05,0.007553,0.001
850,0.04734,0.04216,0.0,1.987e-05,4.281e-05,0.007762,0.001
855,0.05026,0.04471,0.0,2.127e-05,4.59e-05,0.007521,0.001
860,0.04239,0.03722,0.0,1.984e-05,4.235e-05,0.007356,0.001
865,0.04417,0.03902,0.0,1.962e-05,4.907e-05,0.007424,0.001
870,0.0443,0.03932,0.0,1.921e-05,3.469e-05,0.006606,0.001
875,0.04747,0.04251,0.0,1.915e-05,3.383e-05,0.007032,0.001
880,0.04293,0.038,0.0,1.902e-05,3.406e-05,0.006773,0.001
885,0.03999,0.03506,0.0,1.896e-05,3.774e-05,0.006811,0.001
890,0.03936,0.03471,0.0,1.787e-05,3.535e-05,0.006899,0.001
895,0.0404,0.03553,0.0,1.873e-05,3.77e-05,0.006534,0.001
900,0.03392,0.02915,0.0,1.848e-05,3.05e-05,0.006395,0.001
905,0.03423,0.02962,0.0,1.787e-05,2.719e-05,0.006396,0.001
910,0.03709,0.03275,0.0,1.672e-05,3.277e-05,0.006164,0.001
915,0.0337,0.0293,0.0,1.699e-05,3.044e-05,0.006088,0.001
920,0.0377,0.03337,0.0,1.682e-05,2.543e-05,0.006128,0.001
925,0.03211,0.02789,0.0,1.636e-05,2.672e-05,0.005983,0.001
930,0.03705,0.03292,0.0,1.602e-05,2.493e-05,0.005968,0.001
935,0.03183,0.02756,0.0,1.662e-05,2.387e-05,0.00552,0.001
940,0.0343,0.03026,0.0,1.577e-05,2.03e-05,0.006048,0.001
945,0.02907,0.02505,0.0,1.562e-05,2.397e-05,0.005492,0.001
950,0.02856,0.02456,0.0,1.554e-05,2.193e-05,0.005683,0.001
955,0.02959,0.02564,0.0,1.538e-05,1.968e-05,0.00581,0.001
960,0.02964,0.02583,0.0,1.48e-05,2.224e-05,0.005691,0.001
965,0.02943,0.02547,0.0,1.546e-05,2.007e-05,0.005614,0.001
970,0.03133,0.02756,0.0,1.462e-05,2.289e-05,0.005233,0.001
975,0.02908,0.0253,0.0,1.476e-05,1.684e-05,0.00535,0.001
980,0.02781,0.02392,0.0,1.526e-05,1.546e-05,0.004943,0.001
985,0.027,0.02334,0.0,1.428e-05,1.804e-05,0.005088,0.001
990,0.02781,0.02414,0.0,1.442e-05,1.409e-05,0.005187,0.001
995,0.02872,0.02507,0.0,1.433e-05,1.305e-05,0.004766,0.001
1000,0.02638,0.02286,0.0,1.375e-05,1.808e-05,0.005416,0.001
1005,0.02652,0.02306,0.0,1.356e-05,1.509e-05,0.005308,0.001
1010,0.02686,0.02344,0.0,1.334e-05,1.835e-05,0.005192,0.001
1015,0.02903,0.02565,0.0,1.321e-05,1.452e-05,0.005155,0.001
1020,0.02933,0.02591,0.0,1.345e-05,1.109e-05,0.004723,0.001
1025,0.02712,0.02388,0.0,1.271e-05,1.317e-05,0.004731,0.001
1030,0.02656,0.02328,0.0,1.288e-05,1.298e-05,0.004834,0.001
1035,0.0237,0.0204,0.0,1.303e-05,1.006e-05,0.004537,0.001
1040,0.02453,0.02131,0.0,1.267e-05,1.01e-05,0.00456,0.001
1045,0.0226,0.01934,0.0,1.281e-05,1.005e-05,0.00445,0.001
1050,0.02239,0.01927,0.0,1.231e-05,8.392e-06,0.004868,0.001
1055,0.02376,0.02059,0.0,1.241e-05,1.326e-05,0.004498,0.001
1060,0.02468,0.02154,0.0,1.237e-05,8.937e-06,0.004528,0.001
1065,0.02204,0.01888,0.0,1.248e-05,7.577e-06,0.004504,0.001
1070,0.0223,0.01922,0.0,1.215e-05,9.329e-06,0.004608,0.001
1075,0.02187,0.01876,0.0,1.224e-05,9.93e-06,0.004343,0.001
1080,0.02276,0.01973,0.0,1.192e-05,9.707e-06,0.004602,0.001
1085,0.01924,0.01633,0.0,1.15e-05,7.466e-06,0.004226,0.001
1090,0.02151,0.01862,0.0,1.14e-05,8.782e-06,0.004396,0.001
1095,0.02071,0.01781,0.0,1.146e-05,7.327e-06,0.004153,0.001
1100,0.02061,0.01775,0.0,1.132e-05,6.767e-06,0.00413,0.001
1105,0.02098,0.01814,0.0,1.117e-05,8.763e-06,0.004325,0.001
1110,0.02053,0.01763,0.0,1.144e-05,7.825e-06,0.004285,0.001
1115,0.02025,0.0174,0.0,1.123e-05,8.615e-06,0.00423,0.001
1120,0.01994,0.01715,0.0,1.097e-05,8.712e-06,0.00448,0.001
1125,0.01941,0.01663,0.0,1.099e-05,7.495e-06,0.004272,0.001
1130,0.02015,0.01751,0.0,1.042e-05,6.449e-06,0.003977,0.001
1135,0.01935,0.01674,0.0,1.03e-05,7.434e-06,0.003951,0.001
1140,0.02031,0.01767,0.0,1.048e-05,3.48e-06,0.003955,0.001
1145,0.01884,0.01615,0.0,1.062e-05,6.6e-06,0.003923,0.001
1150,0.01822,0.01562,0.0,1.024e-05,7.346e-06,0.004071,0.001
1155,0.0189,0.0163,0.0,1.035e-05,4.131e-06,0.003892,0.001
1160,0.01699,0.01443,0.0,1.015e-05,5.158e-06,0.003796,0.001
1165,0.01914,0.01659,0.0,1.009e-05,4.409e-06,0.003795,0.001
1170,0.01943,0.0169,0.0,1e-05,4.982e-06,0.003818,0.001
1175,0.01637,0.0139,0.0,9.754e-06,5.046e-06,0.003846,0.001
1180,0.0177,0.01527,0.0,9.628e-06,4.409e-06,0.003906,0.001
1185,0.01864,0.0163,0.0,9.301e-06,3.656e-06,0.003729,0.001
1190,0.01854,0.01614,0.0,9.451e-06,5.714e-06,0.003861,0.001
1195,0.018,0.0156,0.0,9.544e-06,3.403e-06,0.003829,0.001
1200,0.01646,0.01397,0.0,9.903e-06,3.685e-06,0.004039,0.001
1205,0.01771,0.01536,0.0,9.309e-06,4.599e-06,0.003576,0.001
1210,0.01712,0.01481,0.0,9.152e-06,5.204e-06,0.003842,0.001
1215,0.01729,0.01503,0.0,8.99e-06,2.155e-06,0.003633,0.001
1220,0.01696,0.01458,0.0,9.454e-06,3.269e-06,0.003549,0.001
1225,0.0159,0.01357,0.0,9.295e-06,2.719e-06,0.003515,0.001
1230,0.01614,0.01387,0.0,9.033e-06,2.974e-06,0.00394,0.001
1235,0.01575,0.01353,0.0,8.83e-06,3.321e-06,0.003888,0.001
1240,0.01513,0.01289,0.0,8.875e-06,3.588e-06,0.003502,0.001
1245,0.0155,0.01326,0.0,8.864e-06,4.353e-06,0.003724,0.001
1250,0.0158,0.01363,0.0,8.615e-06,2.803e-06,0.003813,0.001
1255,0.01609,0.01375,0.0,9.282e-06,3.384e-06,0.00359,0.001
1260,0.01586,0.01369,0.0,8.659e-06,1.668e-06,0.003619,0.001
1265,0.01728,0.01514,0.0,8.534e-06,2.325e-06,0.0036,0.001
1270,0.01513,0.01299,0.0,8.499e-06,2.907e-06,0.003524,0.001
1275,0.01445,0.01235,0.0,8.348e-06,1.287e-06,0.003468,0.001
1280,0.01558,0.01355,0.0,8.122e-06,1.363e-06,0.003407,0.001
1285,0.01656,0.01445,0.0,8.394e-06,2.145e-06,0.003335,0.001
1290,0.01513,0.01305,0.0,8.26e-06,2.18e-06,0.003489,0.001
1295,0.01505,0.01304,0.0,8.015e-06,1.272e-06,0.003394,0.001
1300,0.01552,0.01354,0.0,7.866e-06,3.129e-06,0.003404,0.001
1305,0.01451,0.0125,0.0,8.012e-06,1.488e-06,0.003506,0.001
1310,0.0145,0.0124,0.0,8.397e-06,1.376e-06,0.003334,0.001
1315,0.01395,0.01191,0.0,8.093e-06,2.164e-06,0.003335,0.001
1320,0.0149,0.01294,0.0,7.794e-06,1.746e-06,0.003489,0.001
1325,0.01479,0.01283,0.0,7.788e-06,2.402e-06,0.003598,0.001
1330,0.0135,0.01157,0.0,7.718e-06,1.042e-06,0.003411,0.001
1335,0.01225,0.01032,0.0,7.674e-06,1.362e-06,0.00338,0.001
1340,0.01397,0.01208,0.0,7.513e-06,1.682e-06,0.003294,0.001
1345,0.01394,0.01211,0.0,7.307e-06,1.145e-06,0.003336,0.001
1350,0.01376,0.01192,0.0,7.35e-06,6.628e-07,0.003151,0.001
1355,0.01366,0.01173,0.0,7.679e-06,1.174e-06,0.003197,0.001
1360,0.01325,0.01128,0.0,7.854e-06,1.594e-06,0.003331,0.001
1365,0.01426,0.01231,0.0,7.775e-06,1.796e-06,0.003303,0.001
1370,0.01321,0.01134,0.0,7.427e-06,1.242e-06,0.003184,0.001
1375,0.01385,0.01201,0.0,7.355e-06,1.554e-06,0.003262,0.001
1380,0.0128,0.01098,0.0,7.234e-06,1.133e-06,0.003331,0.001
1385,0.01317,0.01139,0.0,7.082e-06,7.816e-07,0.00328,0.001
1390,0.01228,0.01051,0.0,7.043e-06,7.06e-07,0.003165,0.001
1395,0.01337,0.01154,0.0,7.281e-06,9.899e-07,0.003317,0.001
1400,0.0121,0.01025,0.0,7.367e-06,8.17e-07,0.003379,0.001
1405,0.01297,0.01117,0.0,7.171e-06,1.204e-06,0.003268,0.001
1410,0.01325,0.0115,0.0,6.969e-06,1.568e-06,0.003145,0.001
1415,0.01353,0.01174,0.0,7.133e-06,9.966e-07,0.003088,0.001
1420,0.01277,0.01098,0.0,7.139e-06,9.696e-07,0.003228,0.001
1425,0.01242,0.01065,0.0,7.058e-06,1.108e-06,0.003314,0.001
1430,0.0125,0.0107,0.0,7.207e-06,1.243e-06,0.003252,0.001
1435,0.01249,0.01086,0.0,6.496e-06,1.006e-06,0.003176,0.001
1440,0.01069,0.009038,0.0,6.586e-06,5.194e-07,0.003181,0.001
1445,0.01221,0.0105,0.0,6.83e-06,7.723e-07,0.003152,0.001
1450,0.01264,0.01081,0.0,7.282e-06,1.526e-06,0.003243,0.001
1455,0.01196,0.01018,0.0,7.089e-06,3.691e-07,0.003235,0.001
1460,0.01299,0.01106,0.0,7.687e-06,3.916e-07,0.003301,0.001
1465,0.01181,0.01003,0.0,7.104e-06,6.394e-07,0.003428,0.001
1470,0.01216,0.0105,0.0,6.629e-06,8.408e-07,0.003325,0.001
1475,0.01238,0.01079,0.0,6.35e-06,1.444e-06,0.003162,0.001
1480,0.01186,0.01023,0.0,6.483e-06,4.617e-07,0.003101,0.001
1485,0.01257,0.01078,0.0,7.163e-06,2.749e-07,0.003027,0.001
1490,0.01107,0.009461,0.0,6.434e-06,4.016e-07,0.003019,0.001
1495,0.0122,0.01019,0.0,8.051e-06,2.831e-07,0.003292,0.001
1500,0.01154,0.009944,0.0,6.381e-06,9.598e-07,0.003132,0.001
