it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,144.7,2.525,0.7099,0.4776,0.743,1.368,0.001
10,47.51,0.5555,0.1873,0.1569,0.2247,0.8827,0.001
20,22.96,0.5381,0.1016,0.0757,0.1092,0.6815,0.001
30,18.55,0.6227,0.1261,0.06114,0.01948,0.6522,0.001
40,16.83,0.4567,0.0993,0.05549,0.02178,0.5999,0.001
50,15.56,0.2814,0.07364,0.05118,0.08818,0.5558,0.001
60,14.56,0.2317,0.06358,0.04782,0.1028,0.5362,0.001
70,13.21,0.2303,0.06464,0.04341,0.06444,0.5197,0.001
80,11.65,0.199,0.05914,0.0383,0.04689,0.4949,0.001
90,9.797,0.1508,0.04714,0.03218,0.05002,0.4574,0.001
100,7.764,0.1273,0.03748,0.02546,0.04664,0.4134,0.001
110,5.688,0.0914,0.02685,0.01864,0.03447,0.3631,0.001
120,3.816,0.06496,0.01943,0.01248,0.02555,0.3073,0.001
130,2.351,0.0452,0.01155,0.007679,0.0163,0.2536,0.001
140,1.391,0.03458,0.006818,0.004534,0.007681,0.2106,0.001
150,0.8638,0.02971,0.003812,0.002807,0.003146,0.1814,0.001
160,0.597,0.02634,0.002533,0.001931,0.001076,0.1634,0.001
170,0.4435,0.02648,0.001663,0.001421,0.0004545,0.1499,0.001
180,0.3326,0.02324,0.001058,0.001058,0.000265,0.1372,0.001
190,0.2517,0.02128,0.0007784,0.0007908,0.0001899,0.1251,0.001
200,0.1957,0.02005,0.0005719,0.0006054,0.0001486,0.1143,0.001
210,0.1588,0.0193,0.0003961,0.0004826,0.0001091,0.1052,0.001
220,0.1352,0.01916,0.0003454,0.0004024,8.073e-05,0.09783,0.001
230,0.1182,0.0165,0.0003345,0.0003505,6.058e-05,0.09184,0.001
240,0.1083,0.01587,0.000343,0.0003173,3.795e-05,0.08685,0.001
250,0.1025,0.01592,0.0003983,0.0002962,2.633e-05,0.08278,0.001
260,0.09942,0.01638,0.000402,0.0002827,2.304e-05,0.07936,0.001
270,0.09579,0.01466,0.0004364,0.0002738,2.144e-05,0.07644,0.001
280,0.09476,0.015,0.0004302,0.0002677,1.858e-05,0.07411,0.001
290,0.092,0.01303,0.0004482,0.0002631,2.498e-05,0.07201,0.001
300,0.09205,0.01377,0.0004584,0.0002593,2.565e-05,0.07029,0.001
310,0.08952,0.01222,0.0004462,0.0002561,2.595e-05,0.06882,0.001
320,0.08838,0.01193,0.0004864,0.0002531,3.213e-05,0.0675,0.001
330,0.08758,0.01199,0.0004848,0.0002503,3.178e-05,0.0663,0.001
340,0.08582,0.01102,0.0004999,0.0002476,2.928e-05,0.06526,0.001
350,0.08557,0.01161,0.0005108,0.0002448,2.173e-05,0.06432,0.001
360,0.08383,0.01065,0.0004943,0.0002422,2.158e-05,0.06335,0.001
370,0.08276,0.01039,0.0005125,0.0002394,2.726e-05,0.0624,0.001
380,0.08139,0.009828,0.0004855,0.0002368,2.64e-05,0.06152,0.001
390,0.08099,0.01023,0.0004984,0.0002341,2.971e-05,0.06068,0.001
400,0.07972,0.009751,0.0005101,0.0002314,2.874e-05,0.05995,0.001
410,0.07806,0.0089,0.0004973,0.0002288,2.34e-05,0.05917,0.001
420,0.0769,0.00853,0.0005122,0.0002261,2.017e-05,0.05842,0.001
430,0.07566,0.008088,0.0005117,0.0002235,1.83e-05,0.05769,0.001
440,0.07522,0.008437,0.000516,0.0002208,1.488e-05,0.05697,0.001
450,0.07385,0.007835,0.0005428,0.0002182,1.794e-05,0.05624,0.001
460,0.07286,0.007681,0.000521,0.0002155,1.629e-05,0.05562,0.001
470,0.07146,0.007043,0.000536,0.0002129,2.138e-05,0.0549,0.001
480,0.07051,0.006892,0.0005331,0.0002102,1.986e-05,0.05424,0.001
490,0.07042,0.007613,0.0005245,0.0002076,1.601e-05,0.05368,0.001
500,0.06897,0.00696,0.0005279,0.0002049,1.368e-05,0.05306,0.001
510,0.06846,0.007223,0.0005296,0.0002023,1.595e-05,0.05241,0.001
520,0.06675,0.006301,0.0005222,0.0001997,1.403e-05,0.0518,0.001
530,0.06607,0.006409,0.000523,0.0001971,1.492e-05,0.05127,0.001
540,0.06497,0.006088,0.000523,0.0001945,1.127e-05,0.0507,0.001
550,0.06429,0.006179,0.000515,0.0001919,1.224e-05,0.05015,0.001
560,0.06319,0.005843,0.0005238,0.0001894,1.413e-05,0.04961,0.001
570,0.06264,0.006076,0.0005114,0.0001868,6.192e-06,0.04915,0.001
580,0.06157,0.005744,0.0005215,0.0001843,1.473e-05,0.04854,0.001
590,0.0601,0.005038,0.0005167,0.0001818,1.133e-05,0.04805,0.001
600,0.05969,0.005401,0.0005091,0.0001793,5.348e-06,0.04762,0.001
610,0.05847,0.004917,0.0005055,0.0001768,1.199e-05,0.04711,0.001
620,0.05794,0.005124,0.0005112,0.0001743,1.136e-05,0.04656,0.001
630,0.05651,0.004426,0.0005088,0.0001719,7.035e-06,0.04611,0.001
