it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,213.8,2.2,0.0,0.8359,0.9677,0.8774,0.001
5,171.2,1.509,0.0,0.6662,0.9279,0.8769,0.001
10,125.0,2.86,0.0,0.4834,0.8195,0.881,0.001
15,84.54,6.091,0.0,0.3239,0.651,0.8676,0.001
20,48.71,10.0,0.0,0.1833,0.4429,0.8437,0.001
25,22.9,15.81,0.0,0.08181,0.227,0.8495,0.001
30,8.132,22.56,0.0,0.02224,0.06313,0.9055,0.001
35,4.382,29.59,0.0,0.003699,0.0008938,0.9627,0.001
40,6.319,34.64,0.0,0.006465,0.01664,0.9819,0.001
45,8.043,35.61,0.0,0.01017,0.03175,0.9893,0.001
50,7.664,34.52,0.0,0.007276,0.01818,0.9792,0.001
55,6.457,30.67,0.0,0.003287,0.00239,0.9509,0.001
60,6.447,29.22,0.0,0.002384,0.001323,0.9334,0.001
65,6.795,27.11,0.0,0.003518,0.008397,0.9234,0.001
70,7.384,26.52,0.0,0.004501,0.01397,0.9154,0.001
75,7.565,25.55,0.0,0.004417,0.01463,0.9161,0.001
80,8.025,26.44,0.0,0.003654,0.01205,0.9187,0.001
85,8.263,26.43,0.0,0.002917,0.009227,0.9196,0.001
90,8.744,26.98,0.0,0.002444,0.007768,0.921,0.001
95,9.023,26.57,0.0,0.002269,0.008098,0.9189,0.001
100,9.427,26.38,0.0,0.002331,0.01005,0.915,0.001
105,9.673,25.64,0.0,0.002532,0.01302,0.9111,0.001
110,9.938,24.98,0.0,0.002792,0.01618,0.9067,0.001
115,10.21,24.48,0.0,0.002926,0.01855,0.9039,0.001
120,10.48,24.15,0.0,0.002895,0.01983,0.9018,0.001
125,10.82,24.08,0.0,0.002726,0.02009,0.9005,0.001
130,10.99,23.65,0.0,0.002558,0.02008,0.8993,0.001
135,11.46,23.86,0.0,0.002466,0.0202,0.8981,0.001
140,11.75,23.67,0.0,0.002437,0.02036,0.8969,0.001
145,12.03,23.4,0.0,0.002455,0.02069,0.896,0.001
150,12.42,23.42,0.0,0.002442,0.02077,0.8947,0.001
155,12.85,23.45,0.0,0.002518,0.02143,0.893,0.001
160,12.59,22.12,0.0,0.002698,0.02292,0.891,0.001
165,13.23,22.56,0.0,0.002803,0.02411,0.8887,0.001
170,13.73,22.82,0.0,0.002711,0.0244,0.8872,0.001
175,13.8,22.28,0.0,0.002708,0.02523,0.8851,0.001
180,14.0,21.91,0.0,0.002878,0.02687,0.8825,0.001
185,14.23,21.57,0.0,0.003151,0.02919,0.88,0.001
190,14.65,21.5,0.0,0.003531,0.03168,0.877,0.001
195,15.28,21.91,0.0,0.003524,0.03242,0.876,0.001
200,15.44,21.68,0.0,0.003301,0.03177,0.8749,0.001
205,15.44,21.06,0.0,0.003534,0.0332,0.8732,0.001
210,15.78,20.82,0.0,0.004102,0.03578,0.8708,0.001
215,16.19,20.87,0.0,0.004201,0.03656,0.8706,0.001
220,16.31,20.59,0.0,0.004105,0.03585,0.8691,0.001
225,16.98,21.02,0.0,0.00415,0.03635,0.8684,0.001
