it,loss,loss_res,loss_bcs,loss_ic,loss_norm,l2,lr
1,62.99,0.5396,0.01816,0.2958,0.7609,1.133,0.001
2,55.31,0.3561,0.01083,0.2553,0.8466,1.086,0.001
3,48.85,0.2006,0.005559,0.2214,0.9141,1.041,0.001
4,43.54,0.1059,0.002227,0.1937,0.961,0.9979,0.001
5,39.21,0.0358,0.0006583,0.1714,0.9863,0.9559,0.001
6,35.67,0.00911,0.0006095,0.1536,0.9904,0.9155,0.001
7,32.73,0.006721,0.001851,0.1393,0.9753,0.8767,0.001
8,30.22,0.01994,0.004147,0.1275,0.9435,0.8394,0.001
9,27.97,0.04268,0.007331,0.1174,0.8977,0.8037,0.001
10,25.89,0.06774,0.01124,0.1084,0.8407,0.7698,0.001
11,23.91,0.09999,0.01581,0.1001,0.775,0.7378,0.001
12,21.99,0.1098,0.02097,0.09227,0.7029,0.7082,0.001
13,20.16,0.1411,0.02657,0.08498,0.6266,0.6813,0.001
14,18.44,0.1666,0.03263,0.07831,0.548,0.6574,0.001
15,16.88,0.2088,0.039,0.0724,0.4694,0.6368,0.001
16,15.5,0.2211,0.04542,0.06737,0.3929,0.6195,0.001
17,14.33,0.2602,0.05179,0.06328,0.3206,0.6054,0.001
18,13.37,0.2532,0.05788,0.06012,0.2546,0.5941,0.001
19,12.62,0.284,0.06325,0.0578,0.1963,0.585,0.001
20,12.05,0.298,0.06768,0.05616,0.1469,0.5773,0.001
21,11.62,0.3533,0.07093,0.05496,0.1068,0.5704,0.001
22,11.27,0.3788,0.0727,0.05397,0.07566,0.5633,0.001
23,10.96,0.4024,0.07313,0.05297,0.0526,0.5556,0.001
24,10.64,0.396,0.0717,0.05176,0.03633,0.5465,0.001
25,10.27,0.363,0.06912,0.05022,0.02543,0.5359,0.001
26,9.856,0.4301,0.06518,0.0483,0.01854,0.5233,0.001
27,9.364,0.3544,0.05968,0.046,0.01455,0.5089,0.001
28,8.821,0.3561,0.05347,0.04335,0.01261,0.4925,0.001
29,8.23,0.3487,0.04683,0.04044,0.01223,0.4744,0.001
30,7.606,0.2982,0.03963,0.03735,0.01313,0.4548,0.001
31,6.972,0.2883,0.03247,0.03417,0.01518,0.434,0.001
32,6.339,0.2509,0.02559,0.03098,0.01833,0.4123,0.001
33,5.729,0.2524,0.01923,0.02785,0.02251,0.3901,0.001
34,5.147,0.2311,0.01373,0.02485,0.02757,0.3681,0.001
35,4.608,0.2116,0.009318,0.02204,0.03327,0.3466,0.001
36,4.118,0.1773,0.005939,0.01947,0.03924,0.3263,0.001
37,3.687,0.1666,0.00367,0.01719,0.04508,0.3076,0.001
38,3.316,0.1531,0.002632,0.01521,0.05031,0.2911,0.001
39,3.003,0.1397,0.00263,0.01355,0.05452,0.277,0.001
40,2.745,0.1322,0.003482,0.01219,0.05734,0.2654,0.001
41,2.533,0.1223,0.005043,0.01109,0.05855,0.256,0.001
42,2.356,0.12,0.007105,0.01021,0.05807,0.2484,0.001
43,2.205,0.1228,0.009348,0.009491,0.05595,0.242,0.001
44,2.067,0.1205,0.01177,0.008876,0.05239,0.2364,0.001
45,1.935,0.1228,0.01396,0.008324,0.04764,0.2312,0.001
46,1.805,0.1166,0.016,0.007802,0.04204,0.2259,0.001
47,1.674,0.1124,0.01779,0.007296,0.03592,0.2205,0.001
48,1.548,0.1214,0.0193,0.006804,0.02961,0.2151,0.001
49,1.422,0.1099,0.02039,0.006334,0.02342,0.2098,0.001
50,1.308,0.1111,0.02131,0.005901,0.01763,0.2047,0.001
51,1.209,0.1196,0.02189,0.005523,0.01247,0.2003,0.001
52,1.125,0.1107,0.02218,0.005215,0.008103,0.1967,0.001
53,1.064,0.114,0.02222,0.00499,0.004661,0.1942,0.001
54,1.024,0.114,0.02235,0.004851,0.002191,0.1929,0.001
55,1.005,0.1103,0.02212,0.004796,0.0006786,0.1927,0.001
56,1.006,0.1142,0.02188,0.004814,4.176e-05,0.1934,0.001
57,1.022,0.1148,0.02171,0.004887,0.0001386,0.1949,0.001
58,1.046,0.1143,0.0214,0.004995,0.0007819,0.1968,0.001
59,1.075,0.1151,0.02121,0.005114,0.001759,0.1988,0.001
60,1.104,0.1182,0.02098,0.005224,0.002857,0.2006,0.001
61,1.125,0.1166,0.02084,0.005307,0.003881,0.202,0.001
62,1.139,0.1179,0.02068,0.005354,0.004684,0.2029,0.001
63,1.142,0.1126,0.02058,0.00536,0.005168,0.2033,0.001
64,1.139,0.1241,0.02051,0.005326,0.005295,0.2031,0.001
65,1.123,0.1188,0.02049,0.005258,0.005083,0.2025,0.001
66,1.101,0.1091,0.02051,0.005166,0.004588,0.2016,0.001
67,1.08,0.1236,0.02055,0.005059,0.003896,0.2004,0.001
68,1.051,0.1125,0.02061,0.004948,0.003102,0.1991,0.001
69,1.026,0.1125,0.02066,0.004841,0.002295,0.1978,0.001
70,1.002,0.108,0.0207,0.004743,0.001554,0.1965,0.001
71,0.9824,0.1061,0.0207,0.00466,0.000934,0.1952,0.001
72,0.9665,0.1052,0.02066,0.004591,0.0004678,0.194,0.001
73,0.9533,0.1011,0.02057,0.004537,0.000166,0.1928,0.001
74,0.9441,0.1007,0.02038,0.004494,2.064e-05,0.1918,0.001
75,0.9372,0.1004,0.02012,0.00446,1.042e-05,0.1908,0.001
76,0.9325,0.1029,0.01977,0.004431,0.0001055,0.1898,0.001
77,0.9273,0.09982,0.01936,0.004405,0.0002729,0.1889,0.001
78,0.9247,0.1057,0.01886,0.00438,0.00048,0.1881,0.001
